route,method,class,module,permission,record_scope,field_scope,billing_write,audit
api/pos/reconciliations/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.reconciliation.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/[id]/accounting-post/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.accounting.post,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/[id]/finalize/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.report.finalize,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/[id]/reconciliation/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.reconciliation.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/[id]/review/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.report.generate,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/[id]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.report.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/[id]/variance/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.report.finalize,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.report.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reports/day-end/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.report.generate,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/returns/[id]/accounting-post/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.accounting.post,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/returns/[id]/approve/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.return.approve,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/returns/[id]/complete/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.return.approve,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/returns/[id]/exchange/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/returns/find/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.return.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/returns/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/returns/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.return.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/sales/[id]/accounting-post/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.accounting.post,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/sales/[id]/invoice/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.invoice.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/sales/[id]/invoice/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.invoice.generate,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/sales/[id]/receipt/print/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/sales/[id]/receipt/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/sales/[id]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/sales/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/sales/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/settings/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/settings/route.ts,PUT,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/settlements/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.reconciliation.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/shifts/[id]/cash-movements/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/shifts/[id]/cash-movements/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.cash.adjust,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/shifts/[id]/close/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.shift.close,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/shifts/[id]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/shifts/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/shifts/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.shift.open,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/store-access/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/store-access/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/store-access/route.ts,DELETE,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/stores/[storeId]/active/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/stores/[storeId]/barcode/[code]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/stores/[storeId]/payment-config/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/stores/[storeId]/payment-config/route.ts,PUT,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/stores/[storeId]/products/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/stores/[storeId]/route.ts,PATCH,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/stores/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/stores/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/stores/setup-options/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/terminals/[terminalId]/route.ts,PATCH,WORKSPACE_MODULE,point-of-sale,pos.terminal.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/terminals/[terminalId]/status/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.terminal.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/terminals/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/terminals/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.terminal.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/privacy/requests/[id]/transition/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformPrivacyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/privacy/requests/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformPrivacyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/privacy/requests/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformPrivacyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/privacy/retention-policies/route.ts,GET,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformPrivacyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/privacy/retention-policies/route.ts,POST,WORKSPACE_PLATFORM,,CORE_PERMISSIONS.platformPrivacyManage,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials audited
api/procurement/[resource]/[id]/[action]/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/[resource]/[id]/readiness/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/[resource]/[id]/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/[resource]/[id]/route.ts,PATCH,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/[resource]/[id]/timeline/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/[resource]/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/[resource]/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/dashboard/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/match/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/operations/landed-costs/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/operations/lead-times/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/operations/reorder-requests/[id]/convert/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/operations/reorder-requests/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/operations/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/operations/subcontract-orders/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/operations/supplier-accounting-link/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/operations/supplier-prices/route.ts,POST,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,yes,denials logged
api/procurement/options/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.view (helper default; route may narrow),active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/planning/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.po.create,active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/procurement/reports/[key]/route.ts,GET,WORKSPACE_MODULE,procurement,procurement.reports.view,active company; self-approval blocked,suppliers: procurement.suppliers.sensitive,no,denials logged
api/projects/actions/[action]/route.ts,POST,WORKSPACE_MODULE,projects,projects.view,active company; project manager/team membership unless a broad projects permission,projects: projects.profitability.view,yes,denials logged
api/projects/view/[kind]/route.ts,GET,WORKSPACE_MODULE,projects,projects.view,active company; project manager/team membership unless a broad projects permission,projects: projects.profitability.view,no,denials logged
api/quality/actions/[action]/route.ts,POST,WORKSPACE_MODULE,quality,quality.view,active company,,yes,denials logged
api/quality/view/[kind]/route.ts,GET,WORKSPACE_MODULE,quality,quality.view,active company,,no,denials logged
api/readiness/route.ts,GET,PROBE,,n/a,"Readiness: configuration, database role, migrations and storage status only; no tenant data.",,no,n/a
api/reports/datasets/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/reports/definitions/[id]/status/route.ts,POST,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/reports/definitions/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/reports/definitions/route.ts,POST,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/reports/runs/[id]/download/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/reports/runs/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/reports/runs/route.ts,POST,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/sales/approval-delegations/[id]/route.ts,DELETE,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/approval-delegations/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/approval-delegations/route.ts,POST,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/customer-prices/[id]/route.ts,DELETE,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/customer-prices/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/customer-prices/route.ts,POST,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/customers/[id]/credit/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/dashboard/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/documents/preview/route.ts,POST,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/fulfillment-requests/[id]/complete/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/fulfillment-requests/[id]/deliver/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/fulfillment-requests/[id]/ship/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/master/[resource]/[id]/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/master/[resource]/[id]/route.ts,PATCH,WORKSPACE_MODULE,sales,parties.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/master/[resource]/[id]/route.ts,DELETE,WORKSPACE_MODULE,sales,parties.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/master/[resource]/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/master/[resource]/route.ts,POST,WORKSPACE_MODULE,sales,parties.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/adjustments/[id]/decide/route.ts,POST,WORKSPACE_MODULE,sales,sales.credit.override,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/adjustments/route.ts,POST,WORKSPACE_MODULE,sales,sales.invoice.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/advances/[id]/cancel/route.ts,POST,WORKSPACE_MODULE,sales,sales.invoice.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/advances/route.ts,POST,WORKSPACE_MODULE,sales,sales.invoice.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/commission-rules/route.ts,POST,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/commissions/[id]/approve/route.ts,POST,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/commissions/route.ts,POST,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/drop-ships/[id]/status/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/drop-ships/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/operations/options/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/operations/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/options/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/order-lines/[lineId]/promise/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/amend/impact/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.create,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/amend/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.amend,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/approve/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.approve,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/availability/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/cancel/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.cancel,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/close/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.confirm,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/compare/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/orders/[id]/confirm/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.confirm,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/fulfillment-request/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/hold/release/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.hold,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/hold/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.hold,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/invoice-request/route.ts,POST,WORKSPACE_MODULE,sales,sales.invoice.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/readiness/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/orders/[id]/reject-approval/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.approve,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/reservations/release/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/reserve/route.ts,POST,WORKSPACE_MODULE,sales,sales.fulfillment.request,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/returns/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.amend,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/orders/[id]/submit/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.create,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/orders/[id]/timeline/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/orders/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/orders/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.create,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/price-list-items/[id]/route.ts,DELETE,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/price-lists/[id]/items/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/price-lists/[id]/items/route.ts,POST,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/price-lists/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/price-lists/route.ts,POST,WORKSPACE_MODULE,sales,sales.settings.manage,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/pricing-options/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/public/quotes/[token]/decision/route.ts,POST,PUBLIC_TOKEN,,n/a,"Same quotation token; one decision only, Zod-validated body, IP/user-agent recorded as evidence.",,no,n/a
api/sales/public/quotes/[token]/route.ts,GET,PUBLIC_TOKEN,,n/a,"32-byte quotation link token, only its SHA-256 stored; expiry, revocation and revision are enforced by the domain.",,no,n/a
api/sales/quotations/[id]/approve/route.ts,POST,WORKSPACE_MODULE,sales,sales.quotation.approve,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/quotations/[id]/compare/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/quotations/[id]/convert/route.ts,POST,WORKSPACE_MODULE,sales,sales.order.create,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/quotations/[id]/reject-approval/route.ts,POST,WORKSPACE_MODULE,sales,sales.quotation.approve,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/quotations/[id]/revise/route.ts,POST,WORKSPACE_MODULE,sales,sales.quotation.create,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/quotations/[id]/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
api/sales/quotations/[id]/send/route.ts,POST,WORKSPACE_MODULE,sales,sales.quotation.send,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/quotations/[id]/submit/route.ts,POST,WORKSPACE_MODULE,sales,sales.quotation.create,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,yes,denials logged
api/sales/quotations/[id]/timeline/route.ts,GET,WORKSPACE_MODULE,sales,sales.view,active company/branch; approvals and self-approval rules in the domain,quotations_orders_items: sales.margin.view,no,denials logged
