contract_id,feature_id,requirement_id,module,capability,current_route,target_route,backend_endpoint,http_method,domain_command,permission,record_scope,field_scope,request_contract,response_contract,query_parameters,mutation_parameters,lifecycle_rules,validation_behavior,concurrency_behavior,audit_behavior,approval_behavior,offline_behavior,mobile_behavior,cross_module_behavior,existing_e2e_evidence,target_screen,target_component,migration_status,notes
FC-0230,TBD,TBD,CRM,TBD,/api/crm/account-intelligence/readiness,/api/crm/account-intelligence/readiness,/api/crm/account-intelligence/readiness,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/account-intelligence/readiness/route.ts; kind=API_ROUTE
FC-0231,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/attachments/[attachmentId],/api/crm/accounts/[id]/attachments/[attachmentId],/api/crm/accounts/[id]/attachments/[attachmentId],GET;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/attachments/[attachmentId]/route.ts; kind=API_ROUTE
FC-0232,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/attachments/[attachmentId]/versions,/api/crm/accounts/[id]/attachments/[attachmentId]/versions,/api/crm/accounts/[id]/attachments/[attachmentId]/versions,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/attachments/[attachmentId]/versions/route.ts; kind=API_ROUTE
FC-0233,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/attachments,/api/crm/accounts/[id]/attachments,/api/crm/accounts/[id]/attachments,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/attachments/route.ts; kind=API_ROUTE
FC-0234,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/customer-360,/api/crm/accounts/[id]/customer-360,/api/crm/accounts/[id]/customer-360,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/customer-360/route.ts; kind=API_ROUTE
FC-0235,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/duplicates/dismiss,/api/crm/accounts/[id]/duplicates/dismiss,/api/crm/accounts/[id]/duplicates/dismiss,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/duplicates/dismiss/route.ts; kind=API_ROUTE
FC-0236,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/hierarchy,/api/crm/accounts/[id]/hierarchy,/api/crm/accounts/[id]/hierarchy,GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/hierarchy/route.ts; kind=API_ROUTE
FC-0237,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/merge,/api/crm/accounts/[id]/merge,/api/crm/accounts/[id]/merge,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/merge/route.ts; kind=API_ROUTE
FC-0238,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/notes,/api/crm/accounts/[id]/notes,/api/crm/accounts/[id]/notes,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/notes/route.ts; kind=API_ROUTE
FC-0239,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/relationships,/api/crm/accounts/[id]/relationships,/api/crm/accounts/[id]/relationships,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/relationships/route.ts; kind=API_ROUTE
FC-0240,TBD,TBD,CRM,TBD,/api/crm/accounts/[id],/api/crm/accounts/[id],/api/crm/accounts/[id],GET;PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/route.ts; kind=API_ROUTE
FC-0241,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/service-events,/api/crm/accounts/[id]/service-events,/api/crm/accounts/[id]/service-events,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/service-events/route.ts; kind=API_ROUTE
FC-0242,TBD,TBD,CRM,TBD,/api/crm/accounts/[id]/timeline,/api/crm/accounts/[id]/timeline,/api/crm/accounts/[id]/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/[id]/timeline/route.ts; kind=API_ROUTE
FC-0243,TBD,TBD,CRM,TBD,/api/crm/accounts/duplicates,/api/crm/accounts/duplicates,/api/crm/accounts/duplicates,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/duplicates/route.ts; kind=API_ROUTE
FC-0244,TBD,TBD,CRM,TBD,/api/crm/accounts,/api/crm/accounts,/api/crm/accounts,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/accounts/route.ts; kind=API_ROUTE
FC-0245,TBD,TBD,CRM,TBD,/api/crm/activities/[id]/complete,/api/crm/activities/[id]/complete,/api/crm/activities/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/activities/[id]/complete/route.ts; kind=API_ROUTE
FC-0246,TBD,TBD,CRM,TBD,/api/crm/calls/[id]/cancel,/api/crm/calls/[id]/cancel,/api/crm/calls/[id]/cancel,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/calls/[id]/cancel/route.ts; kind=API_ROUTE
FC-0247,TBD,TBD,CRM,TBD,/api/crm/calls/[id]/complete,/api/crm/calls/[id]/complete,/api/crm/calls/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/calls/[id]/complete/route.ts; kind=API_ROUTE
FC-0248,TBD,TBD,CRM,TBD,/api/crm/calls/[id],/api/crm/calls/[id],/api/crm/calls/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/calls/[id]/route.ts; kind=API_ROUTE
FC-0249,TBD,TBD,CRM,TBD,/api/crm/calls/[id]/start,/api/crm/calls/[id]/start,/api/crm/calls/[id]/start,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/calls/[id]/start/route.ts; kind=API_ROUTE
FC-0250,TBD,TBD,CRM,TBD,/api/crm/calls,/api/crm/calls,/api/crm/calls,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/calls/route.ts; kind=API_ROUTE
FC-0251,TBD,TBD,CRM,TBD,/api/crm/communications/dashboard,/api/crm/communications/dashboard,/api/crm/communications/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/dashboard/route.ts; kind=API_ROUTE
FC-0252,TBD,TBD,CRM,TBD,/api/crm/communications/engagement,/api/crm/communications/engagement,/api/crm/communications/engagement,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/engagement/route.ts; kind=API_ROUTE
FC-0253,TBD,TBD,CRM,TBD,/api/crm/communications/inbox/[id]/claim,/api/crm/communications/inbox/[id]/claim,/api/crm/communications/inbox/[id]/claim,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/inbox/[id]/claim/route.ts; kind=API_ROUTE
FC-0254,TBD,TBD,CRM,TBD,/api/crm/communications/inbox/[id]/members,/api/crm/communications/inbox/[id]/members,/api/crm/communications/inbox/[id]/members,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/inbox/[id]/members/route.ts; kind=API_ROUTE
FC-0255,TBD,TBD,CRM,TBD,/api/crm/communications/inbox/[id]/messages,/api/crm/communications/inbox/[id]/messages,/api/crm/communications/inbox/[id]/messages,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/inbox/[id]/messages/route.ts; kind=API_ROUTE
FC-0256,TBD,TBD,CRM,TBD,/api/crm/communications/inbox/[id]/status,/api/crm/communications/inbox/[id]/status,/api/crm/communications/inbox/[id]/status,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/inbox/[id]/status/route.ts; kind=API_ROUTE
FC-0257,TBD,TBD,CRM,TBD,/api/crm/communications/inbox,/api/crm/communications/inbox,/api/crm/communications/inbox,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/inbox/route.ts; kind=API_ROUTE
FC-0258,TBD,TBD,CRM,TBD,/api/crm/communications/meeting-links/[id]/availability,/api/crm/communications/meeting-links/[id]/availability,/api/crm/communications/meeting-links/[id]/availability,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/meeting-links/[id]/availability/route.ts; kind=API_ROUTE
FC-0259,TBD,TBD,CRM,TBD,/api/crm/communications/meeting-links/[id]/bookings,/api/crm/communications/meeting-links/[id]/bookings,/api/crm/communications/meeting-links/[id]/bookings,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/meeting-links/[id]/bookings/route.ts; kind=API_ROUTE
FC-0260,TBD,TBD,CRM,TBD,/api/crm/communications/oauth/state,/api/crm/communications/oauth/state,/api/crm/communications/oauth/state,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/oauth/state/route.ts; kind=API_ROUTE
FC-0261,TBD,TBD,CRM,TBD,/api/crm/communications/readiness,/api/crm/communications/readiness,/api/crm/communications/readiness,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/readiness/route.ts; kind=API_ROUTE
FC-0262,TBD,TBD,CRM,TBD,/api/crm/communications/send,/api/crm/communications/send,/api/crm/communications/send,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/send/route.ts; kind=API_ROUTE
FC-0263,TBD,TBD,CRM,TBD,/api/crm/communications/signatures,/api/crm/communications/signatures,/api/crm/communications/signatures,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/signatures/route.ts; kind=API_ROUTE
FC-0264,TBD,TBD,CRM,TBD,/api/crm/communications/sync,/api/crm/communications/sync,/api/crm/communications/sync,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/sync/route.ts; kind=API_ROUTE
FC-0265,TBD,TBD,CRM,TBD,/api/crm/communications/timeline,/api/crm/communications/timeline,/api/crm/communications/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/timeline/route.ts; kind=API_ROUTE
FC-0266,TBD,TBD,CRM,TBD,/api/crm/communications/webhooks/[provider],/api/crm/communications/webhooks/[provider],/api/crm/communications/webhooks/[provider],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/communications/webhooks/[provider]/route.ts; kind=API_ROUTE
FC-0267,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/attachments/[attachmentId],/api/crm/contacts/[id]/attachments/[attachmentId],/api/crm/contacts/[id]/attachments/[attachmentId],GET;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/attachments/[attachmentId]/route.ts; kind=API_ROUTE
FC-0268,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/attachments/[attachmentId]/versions,/api/crm/contacts/[id]/attachments/[attachmentId]/versions,/api/crm/contacts/[id]/attachments/[attachmentId]/versions,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/attachments/[attachmentId]/versions/route.ts; kind=API_ROUTE
FC-0269,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/attachments,/api/crm/contacts/[id]/attachments,/api/crm/contacts/[id]/attachments,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/attachments/route.ts; kind=API_ROUTE
FC-0270,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/duplicates/dismiss,/api/crm/contacts/[id]/duplicates/dismiss,/api/crm/contacts/[id]/duplicates/dismiss,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/duplicates/dismiss/route.ts; kind=API_ROUTE
FC-0271,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/merge,/api/crm/contacts/[id]/merge,/api/crm/contacts/[id]/merge,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/merge/route.ts; kind=API_ROUTE
FC-0272,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/notes,/api/crm/contacts/[id]/notes,/api/crm/contacts/[id]/notes,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/notes/route.ts; kind=API_ROUTE
FC-0273,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/relationships/[relationshipId],/api/crm/contacts/[id]/relationships/[relationshipId],/api/crm/contacts/[id]/relationships/[relationshipId],PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/relationships/[relationshipId]/route.ts; kind=API_ROUTE
FC-0274,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/relationships,/api/crm/contacts/[id]/relationships,/api/crm/contacts/[id]/relationships,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/relationships/route.ts; kind=API_ROUTE
FC-0275,TBD,TBD,CRM,TBD,/api/crm/contacts/[id],/api/crm/contacts/[id],/api/crm/contacts/[id],GET;PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/route.ts; kind=API_ROUTE
FC-0276,TBD,TBD,CRM,TBD,/api/crm/contacts/[id]/timeline,/api/crm/contacts/[id]/timeline,/api/crm/contacts/[id]/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/[id]/timeline/route.ts; kind=API_ROUTE
FC-0277,TBD,TBD,CRM,TBD,/api/crm/contacts/duplicates,/api/crm/contacts/duplicates,/api/crm/contacts/duplicates,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/duplicates/route.ts; kind=API_ROUTE
FC-0278,TBD,TBD,CRM,TBD,/api/crm/contacts,/api/crm/contacts,/api/crm/contacts,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/contacts/route.ts; kind=API_ROUTE
FC-0279,TBD,TBD,CRM,TBD,/api/crm/core-acceptance,/api/crm/core-acceptance,/api/crm/core-acceptance,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/core-acceptance/route.ts; kind=API_ROUTE
FC-0280,TBD,TBD,CRM,TBD,/api/crm/core-acceptance/timeline,/api/crm/core-acceptance/timeline,/api/crm/core-acceptance/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/core-acceptance/timeline/route.ts; kind=API_ROUTE
FC-0281,TBD,TBD,CRM,TBD,/api/crm/dashboard,/api/crm/dashboard,/api/crm/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/dashboard/route.ts; kind=API_ROUTE
FC-0282,TBD,TBD,CRM,TBD,/api/crm/duplicate-rules/[id],/api/crm/duplicate-rules/[id],/api/crm/duplicate-rules/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/duplicate-rules/[id]/route.ts; kind=API_ROUTE
FC-0283,TBD,TBD,CRM,TBD,/api/crm/duplicate-rules,/api/crm/duplicate-rules,/api/crm/duplicate-rules,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/duplicate-rules/route.ts; kind=API_ROUTE
FC-0284,TBD,TBD,CRM,TBD,/api/crm/follow-ups/[id]/cancel,/api/crm/follow-ups/[id]/cancel,/api/crm/follow-ups/[id]/cancel,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/follow-ups/[id]/cancel/route.ts; kind=API_ROUTE
FC-0285,TBD,TBD,CRM,TBD,/api/crm/follow-ups/[id]/complete,/api/crm/follow-ups/[id]/complete,/api/crm/follow-ups/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/follow-ups/[id]/complete/route.ts; kind=API_ROUTE
FC-0286,TBD,TBD,CRM,TBD,/api/crm/follow-ups/[id]/history,/api/crm/follow-ups/[id]/history,/api/crm/follow-ups/[id]/history,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/follow-ups/[id]/history/route.ts; kind=API_ROUTE
FC-0287,TBD,TBD,CRM,TBD,/api/crm/follow-ups/[id]/reminders/[reminderId],/api/crm/follow-ups/[id]/reminders/[reminderId],/api/crm/follow-ups/[id]/reminders/[reminderId],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/follow-ups/[id]/reminders/[reminderId]/route.ts; kind=API_ROUTE
FC-0288,TBD,TBD,CRM,TBD,/api/crm/follow-ups/[id],/api/crm/follow-ups/[id],/api/crm/follow-ups/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/follow-ups/[id]/route.ts; kind=API_ROUTE
FC-0289,TBD,TBD,CRM,TBD,/api/crm/follow-ups/[id]/snooze,/api/crm/follow-ups/[id]/snooze,/api/crm/follow-ups/[id]/snooze,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/follow-ups/[id]/snooze/route.ts; kind=API_ROUTE
FC-0290,TBD,TBD,CRM,TBD,/api/crm/follow-ups,/api/crm/follow-ups,/api/crm/follow-ups,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/follow-ups/route.ts; kind=API_ROUTE
FC-0291,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/connections,/api/crm/lead-acquisition/connections,/api/crm/lead-acquisition/connections,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/connections/route.ts; kind=API_ROUTE
FC-0292,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/dashboard,/api/crm/lead-acquisition/dashboard,/api/crm/lead-acquisition/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/dashboard/route.ts; kind=API_ROUTE
FC-0293,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/enrichment,/api/crm/lead-acquisition/enrichment,/api/crm/lead-acquisition/enrichment,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/enrichment/route.ts; kind=API_ROUTE
FC-0294,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/forms,/api/crm/lead-acquisition/forms,/api/crm/lead-acquisition/forms,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/forms/route.ts; kind=API_ROUTE
FC-0295,TBD,TBD,CRM,TBD,/api/crm/lead-acquisition/imports,/api/crm/lead-acquisition/imports,/api/crm/lead-acquisition/imports,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/lead-acquisition/imports/route.ts; kind=API_ROUTE
