requirement_id,feature_id,capability_id,requirement_type,requirement_classification,backend_evidence,api_evidence,ui_route,ui_screen,ui_component,permission_behavior,responsive_behavior,test_evidence,implementation_status,notes
F001-CAP-001,F001,CRM-CAP-001,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-SEC-001,F023,CRM-CAP-007,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-SEC-002,F023,CRM-CAP-007,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-AUTO-001,F023,CRM-CAP-007,AUTO,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-APP-001,F023,CRM-CAP-007,APP,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-NOTIF-001,F023,CRM-CAP-007,NOTIF,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-REP-001,F023,CRM-CAP-007,REP,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-AI-001,F023,CRM-CAP-007,AI,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-INT-001,F023,CRM-CAP-007,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-INT-002,F023,CRM-CAP-007,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-API-001,F023,CRM-CAP-007,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-API-002,F023,CRM-CAP-007,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-PERF-001,F023,CRM-CAP-007,PERF,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-OBS-001,F023,CRM-CAP-007,OBS,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-E2E-001,F023,CRM-CAP-007,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-E2E-002,F023,CRM-CAP-007,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-UAT-001,F023,CRM-CAP-007,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F023-UAT-002,F023,CRM-CAP-007,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-CAP-001,F024,CRM-CAP-008,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-CAP-002,F024,CRM-CAP-008,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-CAP-003,F024,CRM-CAP-008,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-FR-001,F024,CRM-CAP-008,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-FR-002,F024,CRM-CAP-008,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-FR-003,F024,CRM-CAP-008,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-US-001,F024,CRM-CAP-008,US,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-US-002,F024,CRM-CAP-008,US,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-FLOW-001,F024,CRM-CAP-008,FLOW,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-FLOW-002,F024,CRM-CAP-008,FLOW,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-BR-001,F024,CRM-CAP-008,BR,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-BR-002,F024,CRM-CAP-008,BR,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-DATA-001,F024,CRM-CAP-008,DATA,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-DATA-002,F024,CRM-CAP-008,DATA,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-VAL-001,F024,CRM-CAP-008,VAL,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-VAL-002,F024,CRM-CAP-008,VAL,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-CALC-001,F024,CRM-CAP-008,CALC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-UX-001,F024,CRM-CAP-008,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-UX-002,F024,CRM-CAP-008,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-UX-003,F024,CRM-CAP-008,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-SEC-001,F024,CRM-CAP-008,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-SEC-002,F024,CRM-CAP-008,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-AUTO-001,F024,CRM-CAP-008,AUTO,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-APP-001,F024,CRM-CAP-008,APP,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-NOTIF-001,F024,CRM-CAP-008,NOTIF,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-REP-001,F024,CRM-CAP-008,REP,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-AI-001,F024,CRM-CAP-008,AI,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-INT-001,F024,CRM-CAP-008,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-INT-002,F024,CRM-CAP-008,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-API-001,F024,CRM-CAP-008,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-API-002,F024,CRM-CAP-008,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-PERF-001,F024,CRM-CAP-008,PERF,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-OBS-001,F024,CRM-CAP-008,OBS,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-E2E-001,F024,CRM-CAP-008,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-E2E-002,F024,CRM-CAP-008,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-UAT-001,F024,CRM-CAP-008,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F024-UAT-002,F024,CRM-CAP-008,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-CAP-001,F025,CRM-CAP-008,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-CAP-002,F025,CRM-CAP-008,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-CAP-003,F025,CRM-CAP-008,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-FR-001,F025,CRM-CAP-008,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-FR-002,F025,CRM-CAP-008,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-FR-003,F025,CRM-CAP-008,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-US-001,F025,CRM-CAP-008,US,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-US-002,F025,CRM-CAP-008,US,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-FLOW-001,F025,CRM-CAP-008,FLOW,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-FLOW-002,F025,CRM-CAP-008,FLOW,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-BR-001,F025,CRM-CAP-008,BR,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-BR-002,F025,CRM-CAP-008,BR,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-DATA-001,F025,CRM-CAP-008,DATA,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-DATA-002,F025,CRM-CAP-008,DATA,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-VAL-001,F025,CRM-CAP-008,VAL,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-VAL-002,F025,CRM-CAP-008,VAL,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-CALC-001,F025,CRM-CAP-008,CALC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-UX-001,F025,CRM-CAP-008,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-UX-002,F025,CRM-CAP-008,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-UX-003,F025,CRM-CAP-008,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-SEC-001,F025,CRM-CAP-008,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-SEC-002,F025,CRM-CAP-008,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-AUTO-001,F025,CRM-CAP-008,AUTO,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-APP-001,F025,CRM-CAP-008,APP,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-NOTIF-001,F025,CRM-CAP-008,NOTIF,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-REP-001,F025,CRM-CAP-008,REP,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-AI-001,F025,CRM-CAP-008,AI,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-INT-001,F025,CRM-CAP-008,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-INT-002,F025,CRM-CAP-008,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-API-001,F025,CRM-CAP-008,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-API-002,F025,CRM-CAP-008,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-PERF-001,F025,CRM-CAP-008,PERF,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-OBS-001,F025,CRM-CAP-008,OBS,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-E2E-001,F025,CRM-CAP-008,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-E2E-002,F025,CRM-CAP-008,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-UAT-001,F025,CRM-CAP-008,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F025-UAT-002,F025,CRM-CAP-008,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-CAP-001,F026,CRM-CAP-003,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-CAP-002,F026,CRM-CAP-003,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-CAP-003,F026,CRM-CAP-003,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-FR-001,F026,CRM-CAP-003,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-FR-002,F026,CRM-CAP-003,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-FR-003,F026,CRM-CAP-003,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-US-001,F026,CRM-CAP-003,US,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-US-002,F026,CRM-CAP-003,US,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-FLOW-001,F026,CRM-CAP-003,FLOW,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-FLOW-002,F026,CRM-CAP-003,FLOW,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-BR-001,F026,CRM-CAP-003,BR,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-BR-002,F026,CRM-CAP-003,BR,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-DATA-001,F026,CRM-CAP-003,DATA,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-DATA-002,F026,CRM-CAP-003,DATA,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-VAL-001,F026,CRM-CAP-003,VAL,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-VAL-002,F026,CRM-CAP-003,VAL,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-CALC-001,F026,CRM-CAP-003,CALC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-UX-001,F026,CRM-CAP-003,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-UX-002,F026,CRM-CAP-003,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-UX-003,F026,CRM-CAP-003,UX,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-SEC-001,F026,CRM-CAP-003,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-SEC-002,F026,CRM-CAP-003,SEC,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-AUTO-001,F026,CRM-CAP-003,AUTO,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-APP-001,F026,CRM-CAP-003,APP,DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-NOTIF-001,F026,CRM-CAP-003,NOTIF,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-REP-001,F026,CRM-CAP-003,REP,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-AI-001,F026,CRM-CAP-003,AI,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-INT-001,F026,CRM-CAP-003,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-INT-002,F026,CRM-CAP-003,INT,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-API-001,F026,CRM-CAP-003,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-API-002,F026,CRM-CAP-003,API,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-PERF-001,F026,CRM-CAP-003,PERF,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-OBS-001,F026,CRM-CAP-003,OBS,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-E2E-001,F026,CRM-CAP-003,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-E2E-002,F026,CRM-CAP-003,E2E,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-UAT-001,F026,CRM-CAP-003,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F026-UAT-002,F026,CRM-CAP-003,UAT,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F027-CAP-001,F027,CRM-CAP-002,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F027-CAP-002,F027,CRM-CAP-002,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F027-CAP-003,F027,CRM-CAP-002,CAP,NO_DIRECT_UI,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F027-FR-001,F027,CRM-CAP-002,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F027-FR-002,F027,CRM-CAP-002,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
F027-FR-003,F027,CRM-CAP-002,FR,AFFECTS_UI_STATE,,,,,,,,,NOT_STARTED,Clean rebuild has not yet reached this feature; see CRM_CLEAN_REBUILD_REGISTER.md tranche plan.
