route,method,class,via,module,permission,billing_write,self_service,origin_check,protection
api/settings/integrations/developer-apps/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/inbound-mail/[id]/status/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/inbound-mail/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/integrations/inbound-mail/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/oauth/[id]/revoke/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/oauth/callback/[provider]/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/integrations/oauth/connect/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/oauth/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/integrations/webhook-deliveries/[id]/redeliver/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/webhooks/[id]/deliveries/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/integrations/webhooks/[id]/rotate-secret/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/webhooks/[id]/route.ts,PATCH,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/webhooks/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/integrations/webhooks/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/modules/[key]/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.modulesManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/modules/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.modulesManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/notification-preferences/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,The caller's own preferences only.
api/settings/notification-preferences/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,true,The caller's own preferences only.
api/settings/numbering/advance/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.numberingManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/numbering/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.numberingManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/numbering/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.numberingManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/organization/profile/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Any member may read the organisation name/timezone; updating requires organization.manage.
api/settings/organization/profile/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.organizationManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/organization/security/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Any member may read whether MFA is enforced; changing it requires platform.security.manage.
api/settings/organization/security/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformSecurityManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/roles/[id]/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.rolesManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/roles/[id]/route.ts,DELETE,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.rolesManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/roles/permissions/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.rolesManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/roles/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.rolesView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/roles/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.rolesManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/sessions/[id]/route.ts,DELETE,SELF_SERVICE,requireApiUser + sessionTransaction,,,false,false,true,the caller's own account; user + organisation context from the session
api/settings/sessions/route.ts,GET,SELF_SERVICE,requireApiUser + sessionTransaction,,,false,false,false,the caller's own account; user + organisation context from the session
api/settings/sessions/route.ts,DELETE,SELF_SERVICE,requireApiUser + sessionTransaction,,,false,false,true,the caller's own account; user + organisation context from the session
api/settings/users/[id]/access/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.usersManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/users/[id]/roles/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.rolesAssign,false,false,true,session + organisation context + Shared Access authorize()
api/settings/users/[id]/status/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.usersManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/users/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.usersView,false,false,false,session + organisation context + Shared Access authorize()
api/support/actions/[action]/route.ts,POST,WORKSPACE_MODULE,supportMutation,support,support.view (helper default; route may narrow),true,when self-service,true,session + organisation context + Shared Access authorize()
api/support/attachments/[id]/download/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,support,support.view,false,true,false,session + organisation context + Shared Access authorize()
api/support/tickets/[ticketId]/attachments/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,support,support.view,true,true,true,session + organisation context + Shared Access authorize()
api/support/view/[kind]/route.ts,GET,WORKSPACE_MODULE,supportRead,support,support.view (helper default; route may narrow),false,when self-service,false,session + organisation context + Shared Access authorize()
api/test-support/email-capture/route.ts,GET,TEST_SUPPORT,explicit,,,false,false,false,Returns 404 unless NODE_ENV is not production AND AUTH_EMAIL_CAPTURE_ENABLED is set; production configuration validation forbids the flag.
api/test-support/email-capture/route.ts,POST,TEST_SUPPORT,explicit,,,false,false,false,Returns 404 unless NODE_ENV is not production AND AUTH_EMAIL_CAPTURE_ENABLED is set; production configuration validation forbids the flag.
api/v1/platform/context/route.ts,GET,API_KEY,apiKeyRoute,,platform.context.read,false,false,false,hashed API key + key scopes + organisation context
api/workspace/companies/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Companies inside the caller's own access scope.
api/workspace/context/route.ts,PATCH,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,true,Switches only to a company/branch inside the caller's own access scope.
