feature_id,feature_name,module,primary_wave,foundation_dependencies,implementation_order_rule,authorization,status
F285,Split payments,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F286,Multiple payment methods,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F287,Hold / suspend sale,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F288,Resume sale,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F289,Receipt printing,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F290,Invoice generation,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F291,Returns,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F292,Refunds,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F293,Exchanges,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F294,Stock reduction,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F295,Lot / serial support where required,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F296,Real-time inventory,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F297,Offline POS,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F298,Offline-to-online synchronization,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F299,Cash drawer opening balance,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F300,Cash movements,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F301,Shift opening,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F302,Shift closing,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F303,Day-end / Z report,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F304,Payment reconciliation,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F305,POS accounting posting,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F306,Loyalty,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F307,POS sales analytics,Point of Sale,W09,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F308,Quality standards,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F309,Inspection specifications,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F310,Quality plans,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F311,Quality control points,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F312,Incoming inspection,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F313,In-process inspection,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F314,Final inspection,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F315,Sampling plans,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F316,Measurement checks,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F317,Pass / fail checks,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F318,Tolerances,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F319,Inspection results,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F320,Defect recording,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F321,Non-conformance / NCR,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F322,Quality hold,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F323,Quality hold must block stock movement,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F324,Hold release,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F325,Disposition,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F326,Rework,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F327,Scrap,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F328,Return to supplier,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F329,Use-as-is approval,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F330,Root-cause analysis,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F331,CAPA,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F332,Corrective actions,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F333,Preventive actions,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F334,Supplier quality,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F335,Customer quality complaints,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F336,Calibration,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F337,Quality audits,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F338,Certificate of Analysis,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F339,Lot / batch traceability,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F340,Quality documents,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F341,Quality cost reporting,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F342,Quality KPI dashboard,Quality,W07,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F343,Tickets and cases,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F344,Ticket number,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F345,Customer,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F346,Contact,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F347,Category,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F348,Priority,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F349,Status,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F350,Queues,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F351,Agent assignment,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F352,Automatic routing,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F353,Email-to-ticket,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F354,Web ticket creation,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F355,Manual ticket creation,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F356,Customer replies,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F357,Internal / private notes,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F358,Attachments,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F359,SLA policies,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F360,First-response SLA,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F361,Resolution SLA,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F362,SLA breach handling,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F363,Escalations,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F364,Reassignment,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F365,Ticket history,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F366,Reopen ticket,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F367,Merge duplicate tickets,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F368,Tags,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F369,Knowledge base,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F370,Canned responses,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F371,Customer portal,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F372,Customer order history,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F373,Product linkage,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F374,Asset linkage,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F375,Warranty and service entitlement,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F376,CSAT / customer rating,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F377,Agent performance,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
F378,SLA reporting,Support / Customer Service,W10,T00;T01;W01;W02 as applicable,DEPENDENCY_GRAPH_BEFORE_NUMERIC_F_ID_ORDER,AUTHORIZED_TO_IMPLEMENT_ONLY_WHEN_WAVE_PREDECESSORS_AND_CAPABILITY_MANIFEST_PASS,FROZEN
