semantic_id,feature_id,module,feature_name,semantic_family,axis,title,normative_scope,classification,mandatory,owner_feature_id,shared_platform_dependencies,cross_module_context,acceptance_condition,status,reviewed_on
F476-SEM-07,F476,Accounting / Finance,Bank accounts,money_movement,EXC,"Bank accounts — Timeout-after-success, replay, reversal and charge/refund races","Handle unknown outcome, duplicate callback, retry, void/refund replay, partial settlement and exception queue.",B_EXISTING_FID_SUBCAPABILITY,YES,F476,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F476-SEM-08,F476,Accounting / Finance,Bank accounts,money_movement,VER,"Bank accounts — Idempotency, fault-injection and financial reconciliation tests","Require callback replay, timeout fault injection, duplicate prevention, ledger reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F476,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-01,F477,Accounting / Finance,Cash accounts,operational,CORE,Cash accounts — Feature-specific lifecycle and operator outcome,"Freeze entry conditions, valid states/actions, terminal outcomes and explicit non-goals for this feature.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-02,F477,Accounting / Finance,Cash accounts,operational,DATA,"Cash accounts — Authoritative data, relationships and historical truth","Define identifiers, required/optional fields, references, effective dates, lineage, retention and immutable historical facts.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-03,F477,Accounting / Finance,Cash accounts,operational,RULE,"Cash accounts — Eligibility, validation, precedence and invariant rules","Specify server-side guards, configuration precedence, deterministic decisions and actionable failure messages.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-04,F477,Accounting / Finance,Cash accounts,operational,SEC,"Cash accounts — Role, scope, sensitive field and override authority","Define permissions, tenant/company/branch/team/owner scope, field visibility and privileged override audit.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-05,F477,Accounting / Finance,Cash accounts,operational,UX,Cash accounts — Primary/alternate/exception operator workflow,"Cover list/search/detail/create/edit/actions, bulk behavior, empty/error/conflict states, responsive/mobile applicability and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-06,F477,Accounting / Finance,Cash accounts,operational,INT,Cash accounts — Cross-module/external ownership and contract boundaries,"Identify authoritative owner, public commands/queries, event/outbox effects, idempotency and reconciliation.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-07,F477,Accounting / Finance,Cash accounts,operational,EXC,"Cash accounts — Concurrency, duplicate, retry, cancellation and recovery","Define stale writes, duplicate submissions, retries, partial integration failure, reversal/compensation and exception queues.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F477-SEM-08,F477,Accounting / Finance,Cash accounts,operational,VER,"Cash accounts — Audit, observability, automated tests and UAT","Require auditable state changes, metrics/logs, negative/concurrency/integration tests, E2E and human sign-off.",B_EXISTING_FID_SUBCAPABILITY,YES,F477,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-01,F478,Accounting / Finance,Bank transactions,money_movement,CORE,Bank transactions — Money-movement lifecycle and processor/bank truth,Define initiated/pending/authorized/settled/failed/voided/refunded/reconciled states and authoritative external truth.,B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-02,F478,Accounting / Finance,Bank transactions,money_movement,DATA,Bank transactions — Tender/account/allocation/reference model,"Store amount, currency, account/tender, allocation, external reference, idempotency key and immutable reconciliation evidence.",B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-03,F478,Accounting / Finance,Bank transactions,money_movement,RULE,"Bank transactions — Amount, allocation, eligibility and settlement rules","Define allowed methods, partial/split allocation, over/under payment, rounding, settlement dates and policy constraints.",B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-04,F478,Accounting / Finance,Bank transactions,money_movement,SEC,"Bank transactions — Payment authority, PCI/PII boundary and SoD","Minimize sensitive payment data, separate initiate/approve/reconcile authority and protect bank/payment details.",B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-05,F478,Accounting / Finance,Bank transactions,money_movement,UX,"Bank transactions — Initiate, confirm, uncertain-state and reconciliation experience","Show pending/uncertain outcomes, duplicate prevention, retry guidance, allocation, receipt and accessible operator feedback.",B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-06,F478,Accounting / Finance,Bank transactions,money_movement,INT,Bank transactions — Gateway/bank/accounting contract,"Define request/response/webhook, signature validation, callback dedupe, posting/outbox and reconciliation contracts.",B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-07,F478,Accounting / Finance,Bank transactions,money_movement,EXC,"Bank transactions — Timeout-after-success, replay, reversal and charge/refund races","Handle unknown outcome, duplicate callback, retry, void/refund replay, partial settlement and exception queue.",B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F478-SEM-08,F478,Accounting / Finance,Bank transactions,money_movement,VER,"Bank transactions — Idempotency, fault-injection and financial reconciliation tests","Require callback replay, timeout fault injection, duplicate prevention, ledger reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F478,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-01,F479,Accounting / Finance,Bank reconciliation,money_movement,CORE,Bank reconciliation — Money-movement lifecycle and processor/bank truth,Define initiated/pending/authorized/settled/failed/voided/refunded/reconciled states and authoritative external truth.,B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-02,F479,Accounting / Finance,Bank reconciliation,money_movement,DATA,Bank reconciliation — Tender/account/allocation/reference model,"Store amount, currency, account/tender, allocation, external reference, idempotency key and immutable reconciliation evidence.",B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-03,F479,Accounting / Finance,Bank reconciliation,money_movement,RULE,"Bank reconciliation — Amount, allocation, eligibility and settlement rules","Define allowed methods, partial/split allocation, over/under payment, rounding, settlement dates and policy constraints.",B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-04,F479,Accounting / Finance,Bank reconciliation,money_movement,SEC,"Bank reconciliation — Payment authority, PCI/PII boundary and SoD","Minimize sensitive payment data, separate initiate/approve/reconcile authority and protect bank/payment details.",B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-05,F479,Accounting / Finance,Bank reconciliation,money_movement,UX,"Bank reconciliation — Initiate, confirm, uncertain-state and reconciliation experience","Show pending/uncertain outcomes, duplicate prevention, retry guidance, allocation, receipt and accessible operator feedback.",B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-06,F479,Accounting / Finance,Bank reconciliation,money_movement,INT,Bank reconciliation — Gateway/bank/accounting contract,"Define request/response/webhook, signature validation, callback dedupe, posting/outbox and reconciliation contracts.",B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-07,F479,Accounting / Finance,Bank reconciliation,money_movement,EXC,"Bank reconciliation — Timeout-after-success, replay, reversal and charge/refund races","Handle unknown outcome, duplicate callback, retry, void/refund replay, partial settlement and exception queue.",B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F479-SEM-08,F479,Accounting / Finance,Bank reconciliation,money_movement,VER,"Bank reconciliation — Idempotency, fault-injection and financial reconciliation tests","Require callback replay, timeout fault injection, duplicate prevention, ledger reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F479,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-01,F480,Accounting / Finance,Payment reconciliation,money_movement,CORE,Payment reconciliation — Money-movement lifecycle and processor/bank truth,Define initiated/pending/authorized/settled/failed/voided/refunded/reconciled states and authoritative external truth.,B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-02,F480,Accounting / Finance,Payment reconciliation,money_movement,DATA,Payment reconciliation — Tender/account/allocation/reference model,"Store amount, currency, account/tender, allocation, external reference, idempotency key and immutable reconciliation evidence.",B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-03,F480,Accounting / Finance,Payment reconciliation,money_movement,RULE,"Payment reconciliation — Amount, allocation, eligibility and settlement rules","Define allowed methods, partial/split allocation, over/under payment, rounding, settlement dates and policy constraints.",B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-04,F480,Accounting / Finance,Payment reconciliation,money_movement,SEC,"Payment reconciliation — Payment authority, PCI/PII boundary and SoD","Minimize sensitive payment data, separate initiate/approve/reconcile authority and protect bank/payment details.",B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-05,F480,Accounting / Finance,Payment reconciliation,money_movement,UX,"Payment reconciliation — Initiate, confirm, uncertain-state and reconciliation experience","Show pending/uncertain outcomes, duplicate prevention, retry guidance, allocation, receipt and accessible operator feedback.",B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-06,F480,Accounting / Finance,Payment reconciliation,money_movement,INT,Payment reconciliation — Gateway/bank/accounting contract,"Define request/response/webhook, signature validation, callback dedupe, posting/outbox and reconciliation contracts.",B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-07,F480,Accounting / Finance,Payment reconciliation,money_movement,EXC,"Payment reconciliation — Timeout-after-success, replay, reversal and charge/refund races","Handle unknown outcome, duplicate callback, retry, void/refund replay, partial settlement and exception queue.",B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F480-SEM-08,F480,Accounting / Finance,Payment reconciliation,money_movement,VER,"Payment reconciliation — Idempotency, fault-injection and financial reconciliation tests","Require callback replay, timeout fault injection, duplicate prevention, ledger reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F480,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-01,F481,Accounting / Finance,Tax codes,calculation,CORE,Tax codes — Authoritative calculation scope and triggering lifecycle,"Define when calculation runs, authoritative owner, provisional/final states and whether recalculation is permitted. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-02,F481,Accounting / Finance,Tax codes,calculation,DATA,"Tax codes — Inputs, bases, dimensions and effective-dated parameters","Freeze source inputs, rates/bases, currencies/UOMs, effective dates, source snapshots and lineage.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-03,F481,Accounting / Finance,Tax codes,calculation,RULE,"Tax codes — Formula, precision, rounding and precedence","Specify deterministic formulas, precision/scale, rounding order, thresholds, caps/floors and configuration precedence. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-04,F481,Accounting / Finance,Tax codes,calculation,SEC,Tax codes — Rate/base visibility and calculation authority,"Define who may configure inputs, run/recalculate, approve/finalize and view sensitive results.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-05,F481,Accounting / Finance,Tax codes,calculation,UX,"Tax codes — Explanation, preview, variance and correction experience","Show inputs, derivation, preview, warnings, variance/explanation, recalculation/correction and accessible output.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-06,F481,Accounting / Finance,Tax codes,calculation,INT,Tax codes — Ledger/stock/payroll/project downstream consequence,"Define authoritative handoff, posting date, idempotency, source reference and reconciliation to downstream truth. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-07,F481,Accounting / Finance,Tax codes,calculation,EXC,"Tax codes — Backdating, stale inputs, retroactivity and reversal","Handle changed rates, locked periods, retroactive changes, duplicate runs, partial failure and controlled reversal. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F481-SEM-08,F481,Accounting / Finance,Tax codes,calculation,VER,"Tax codes — Golden, property, reconciliation and regression tests","Require formula goldens, boundary/property tests, precision/serialization tests, reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F481,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F482-SEM-01,F482,Accounting / Finance,Tax calculation,calculation,CORE,Tax calculation — Authoritative calculation scope and triggering lifecycle,"Define when calculation runs, authoritative owner, provisional/final states and whether recalculation is permitted. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F482-SEM-02,F482,Accounting / Finance,Tax calculation,calculation,DATA,"Tax calculation — Inputs, bases, dimensions and effective-dated parameters","Freeze source inputs, rates/bases, currencies/UOMs, effective dates, source snapshots and lineage.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F482-SEM-03,F482,Accounting / Finance,Tax calculation,calculation,RULE,"Tax calculation — Formula, precision, rounding and precedence","Specify deterministic formulas, precision/scale, rounding order, thresholds, caps/floors and configuration precedence. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F482-SEM-04,F482,Accounting / Finance,Tax calculation,calculation,SEC,Tax calculation — Rate/base visibility and calculation authority,"Define who may configure inputs, run/recalculate, approve/finalize and view sensitive results.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
