feature_id,feature_name,module,requirement_id,requirement_type,requirement_status,test_ids,dossier_path,build_authority
F432,Arrears,HR & Payroll,F432-NOTIF-001,NOTIF,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-REP-001,REP,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-AI-001,AI,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-AI-002,AI,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-INT-001,INT,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-INT-002,INT,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-API-001,API,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-PERF-001,PERF,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-PERF-002,PERF,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-OBS-001,OBS,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-OBS-002,OBS,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-E2E-001,E2E,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-E2E-002,E2E,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-UAT-001,UAT,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F432,Arrears,HR & Payroll,F432-UAT-002,UAT,APPROVED,F432-E2E-001;F432-UAT-001,docs\03-modules\hr-payroll\features\F432-arrears.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-CAP-001,CAP,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-FR-001,FR,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-FR-002,FR,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-FR-003,FR,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-US-001,US,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-FLOW-001,FLOW,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-FLOW-002,FLOW,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-FLOW-003,FLOW,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-BR-001,BR,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-BR-002,BR,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-DATA-001,DATA,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-DATA-002,DATA,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-VAL-001,VAL,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-VAL-002,VAL,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-CALC-001,CALC,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-UX-001,UX,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-UX-002,UX,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-SEC-001,SEC,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-SEC-002,SEC,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-AUTO-001,AUTO,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-APP-001,APP,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-APP-002,APP,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-NOTIF-001,NOTIF,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-REP-001,REP,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-AI-001,AI,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-AI-002,AI,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-INT-001,INT,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-INT-002,INT,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-API-001,API,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-PERF-001,PERF,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-PERF-002,PERF,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-OBS-001,OBS,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-OBS-002,OBS,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-E2E-001,E2E,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-E2E-002,E2E,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-UAT-001,UAT,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F433,Final settlement,HR & Payroll,F433-UAT-002,UAT,APPROVED,F433-E2E-001;F433-UAT-001,docs\03-modules\hr-payroll\features\F433-final-settlement.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-CAP-001,CAP,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-FR-001,FR,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-FR-002,FR,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-FR-003,FR,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-US-001,US,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-FLOW-001,FLOW,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-FLOW-002,FLOW,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-FLOW-003,FLOW,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-BR-001,BR,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-BR-002,BR,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-DATA-001,DATA,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-DATA-002,DATA,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-VAL-001,VAL,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-VAL-002,VAL,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-CALC-001,CALC,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-UX-001,UX,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-UX-002,UX,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-SEC-001,SEC,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-SEC-002,SEC,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-AUTO-001,AUTO,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-APP-001,APP,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-APP-002,APP,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-NOTIF-001,NOTIF,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-REP-001,REP,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-AI-001,AI,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-AI-002,AI,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-INT-001,INT,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-INT-002,INT,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-API-001,API,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-PERF-001,PERF,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-PERF-002,PERF,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-OBS-001,OBS,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-OBS-002,OBS,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-E2E-001,E2E,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-E2E-002,E2E,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-UAT-001,UAT,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F434,Payroll approval,HR & Payroll,F434-UAT-002,UAT,APPROVED,F434-E2E-001;F434-UAT-001,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-CAP-001,CAP,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-FR-001,FR,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-FR-002,FR,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-FR-003,FR,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-US-001,US,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-FLOW-001,FLOW,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-FLOW-002,FLOW,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-FLOW-003,FLOW,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-BR-001,BR,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-BR-002,BR,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-DATA-001,DATA,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-DATA-002,DATA,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-VAL-001,VAL,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-VAL-002,VAL,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-CALC-001,CALC,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-UX-001,UX,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-UX-002,UX,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-SEC-001,SEC,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-SEC-002,SEC,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-AUTO-001,AUTO,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-APP-001,APP,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-APP-002,APP,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-NOTIF-001,NOTIF,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-REP-001,REP,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-AI-001,AI,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-AI-002,AI,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-INT-001,INT,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-INT-002,INT,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-API-001,API,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-PERF-001,PERF,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-PERF-002,PERF,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-OBS-001,OBS,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-OBS-002,OBS,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-E2E-001,E2E,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-E2E-002,E2E,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-UAT-001,UAT,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F435,Payslips,HR & Payroll,F435-UAT-002,UAT,APPROVED,F435-E2E-001;F435-UAT-001,docs\03-modules\hr-payroll\features\F435-payslips.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F436,Bank-transfer file,HR & Payroll,F436-CAP-001,CAP,APPROVED,F436-E2E-001;F436-UAT-001,docs\03-modules\hr-payroll\features\F436-bank-transfer-file.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F436,Bank-transfer file,HR & Payroll,F436-FR-001,FR,APPROVED,F436-E2E-001;F436-UAT-001,docs\03-modules\hr-payroll\features\F436-bank-transfer-file.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
