feature_id,module,feature_name,capability_id,capability_name,primary_wave,specification_status,current_code_status,implementation_status,automated_verification_status,codex_qa_status,human_uat_status,final_acceptance_status,active_blocker,dossier_path,evidence_path,last_updated_commit
F379,Support / Customer Service,Ticket dashboards,SUPPORT-CAP-007,"Experience, feedback and operational performance",W10,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/support/features/F379-ticket-dashboards.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F380,Support / Customer Service,Complete audit trail,SUPPORT-CAP-008,"Audit, privacy and service evidence",W10,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/support/features/F380-complete-audit-trail.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F381,HR & Payroll,Employee master,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F381-employee-master.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F382,HR & Payroll,Employee number,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F382-employee-number.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F383,HR & Payroll,Departments,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F383-departments.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F384,HR & Payroll,Designations,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F384-designations.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F385,HR & Payroll,Reporting manager,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F385-reporting-manager.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F386,HR & Payroll,Branch and location,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F386-branch-and-location.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F387,HR & Payroll,Employment type,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F387-employment-type.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F388,HR & Payroll,Employee documents,HR-CAP-001,Employee and organization master,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F388-employee-documents.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F389,HR & Payroll,Joining,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F389-joining.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F390,HR & Payroll,Probation,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F390-probation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F391,HR & Payroll,Confirmation,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F391-confirmation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F392,HR & Payroll,Transfers,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F392-transfers.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F393,HR & Payroll,Promotions,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F393-promotions.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F394,HR & Payroll,Separation,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F394-separation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F395,HR & Payroll,Offboarding,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F395-offboarding.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F396,HR & Payroll,Employee self-service,HR-CAP-002,Employment lifecycle and self-service,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F396-employee-self-service.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F397,HR & Payroll,Job openings,HR-CAP-003,Recruitment and conversion,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F397-job-openings.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F398,HR & Payroll,Candidates,HR-CAP-003,Recruitment and conversion,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F398-candidates.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F399,HR & Payroll,Recruitment pipeline,HR-CAP-003,Recruitment and conversion,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F399-recruitment-pipeline.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F400,HR & Payroll,Interviews,HR-CAP-003,Recruitment and conversion,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F400-interviews.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F401,HR & Payroll,Offers,HR-CAP-003,Recruitment and conversion,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F401-offers.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F402,HR & Payroll,Candidate-to-employee conversion,HR-CAP-003,Recruitment and conversion,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F402-candidate-to-employee-conversion.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F403,HR & Payroll,Shifts,HR-CAP-004,Workforce scheduling and attendance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F403-shifts.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F404,HR & Payroll,Attendance,HR-CAP-004,Workforce scheduling and attendance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F404-attendance.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F405,HR & Payroll,Check-in and check-out,HR-CAP-004,Workforce scheduling and attendance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F405-check-in-and-check-out.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F406,HR & Payroll,Late arrival,HR-CAP-004,Workforce scheduling and attendance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F406-late-arrival.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F407,HR & Payroll,Early exit,HR-CAP-004,Workforce scheduling and attendance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F407-early-exit.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F408,HR & Payroll,Overtime,HR-CAP-004,Workforce scheduling and attendance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F408-overtime.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F409,HR & Payroll,Attendance regularization,HR-CAP-004,Workforce scheduling and attendance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F409-attendance-regularization.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F410,HR & Payroll,Leave types,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F410-leave-types.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F411,HR & Payroll,Leave policies,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F411-leave-policies.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F412,HR & Payroll,Leave balances,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F412-leave-balances.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F413,HR & Payroll,Leave accrual,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F413-leave-accrual.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F414,HR & Payroll,Carry-forward,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F414-carry-forward.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F415,HR & Payroll,Holiday calendars,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F415-holiday-calendars.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F416,HR & Payroll,Leave requests,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F416-leave-requests.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F417,HR & Payroll,Leave approval,HR-CAP-005,Leave and absence,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F417-leave-approval.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F418,HR & Payroll,Salary components,HR-CAP-006,Compensation configuration,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F418-salary-components.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F419,HR & Payroll,Earnings,HR-CAP-006,Compensation configuration,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F419-earnings.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F420,HR & Payroll,Deductions,HR-CAP-006,Compensation configuration,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F420-deductions.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F421,HR & Payroll,Salary structures,HR-CAP-006,Compensation configuration,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F421-salary-structures.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F422,HR & Payroll,Employee compensation assignment,HR-CAP-006,Compensation configuration,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F422-employee-compensation-assignment.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F423,HR & Payroll,Payroll periods,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F423-payroll-periods.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F424,HR & Payroll,Payroll calculation,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F424-payroll-calculation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F425,HR & Payroll,Attendance-based payroll,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F425-attendance-based-payroll.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F426,HR & Payroll,Joining / separation proration,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F426-joining-separation-proration.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F427,HR & Payroll,Overtime calculation,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F427-overtime-calculation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F428,HR & Payroll,Bonus,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F428-bonus.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F429,HR & Payroll,Incentives,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F429-incentives.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F430,HR & Payroll,Reimbursements,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F430-reimbursements.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F431,HR & Payroll,Loans and salary advances,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F431-loans-and-salary-advances.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F432,HR & Payroll,Arrears,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F432-arrears.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F433,HR & Payroll,Final settlement,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F433-final-settlement.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F434,HR & Payroll,Payroll approval,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F434-payroll-approval.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F435,HR & Payroll,Payslips,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F435-payslips.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F436,HR & Payroll,Bank-transfer file,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F436-bank-transfer-file.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F437,HR & Payroll,Payroll accounting posting,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F437-payroll-accounting-posting.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F438,HR & Payroll,Payroll reconciliation,HR-CAP-007,Payroll processing and settlement,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F438-payroll-reconciliation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F439,HR & Payroll,Provident Fund (PF),HR-CAP-008,India statutory payroll and compliance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F439-provident-fund-pf.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F440,HR & Payroll,ESIC,HR-CAP-008,India statutory payroll and compliance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F440-esic.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F441,HR & Payroll,Professional Tax,HR-CAP-008,India statutory payroll and compliance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F441-professional-tax.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F442,HR & Payroll,TDS,HR-CAP-008,India statutory payroll and compliance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F442-tds.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F443,HR & Payroll,Labour Welfare Fund where applicable,HR-CAP-008,India statutory payroll and compliance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F443-labour-welfare-fund-where-applicable.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F444,HR & Payroll,Gratuity,HR-CAP-008,India statutory payroll and compliance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F444-gratuity.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F445,HR & Payroll,Statutory reports,HR-CAP-008,India statutory payroll and compliance,W11,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/hr-payroll/features/F445-statutory-reports.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
