feature_id,feature_name,module,review_status,semantic_family,required_flow_count,flow_ids,state_transition_count,transition_ids,happy_path,alternate_path,permission_failure,validation_failure,concurrency_conflict,retry_idempotency,reversal_recovery,downstream_failure,reconciliation_closure,review_decision,reviewed_on
F386,Branch and location,HR & Payroll,APPROVED,operational,10,F386-PFC-01;F386-PFC-02;F386-PFC-03;F386-PFC-04;F386-PFC-05;F386-PFC-06;F386-PFC-07;F386-PFC-08;F386-PFC-09;F386-PFC-10,5,F386-STM-01;F386-STM-02;F386-STM-03;F386-STM-04;F386-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F387,Employment type,HR & Payroll,APPROVED,operational,10,F387-PFC-01;F387-PFC-02;F387-PFC-03;F387-PFC-04;F387-PFC-05;F387-PFC-06;F387-PFC-07;F387-PFC-08;F387-PFC-09;F387-PFC-10,5,F387-STM-01;F387-STM-02;F387-STM-03;F387-STM-04;F387-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F388,Employee documents,HR & Payroll,APPROVED,people_lifecycle,10,F388-PFC-01;F388-PFC-02;F388-PFC-03;F388-PFC-04;F388-PFC-05;F388-PFC-06;F388-PFC-07;F388-PFC-08;F388-PFC-09;F388-PFC-10,5,F388-STM-01;F388-STM-02;F388-STM-03;F388-STM-04;F388-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F389,Joining,HR & Payroll,APPROVED,people_lifecycle,10,F389-PFC-01;F389-PFC-02;F389-PFC-03;F389-PFC-04;F389-PFC-05;F389-PFC-06;F389-PFC-07;F389-PFC-08;F389-PFC-09;F389-PFC-10,5,F389-STM-01;F389-STM-02;F389-STM-03;F389-STM-04;F389-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F390,Probation,HR & Payroll,APPROVED,people_lifecycle,10,F390-PFC-01;F390-PFC-02;F390-PFC-03;F390-PFC-04;F390-PFC-05;F390-PFC-06;F390-PFC-07;F390-PFC-08;F390-PFC-09;F390-PFC-10,5,F390-STM-01;F390-STM-02;F390-STM-03;F390-STM-04;F390-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F391,Confirmation,HR & Payroll,APPROVED,decision,10,F391-PFC-01;F391-PFC-02;F391-PFC-03;F391-PFC-04;F391-PFC-05;F391-PFC-06;F391-PFC-07;F391-PFC-08;F391-PFC-09;F391-PFC-10,5,F391-STM-01;F391-STM-02;F391-STM-03;F391-STM-04;F391-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F392,Transfers,HR & Payroll,APPROVED,people_lifecycle,10,F392-PFC-01;F392-PFC-02;F392-PFC-03;F392-PFC-04;F392-PFC-05;F392-PFC-06;F392-PFC-07;F392-PFC-08;F392-PFC-09;F392-PFC-10,5,F392-STM-01;F392-STM-02;F392-STM-03;F392-STM-04;F392-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F393,Promotions,HR & Payroll,APPROVED,people_lifecycle,10,F393-PFC-01;F393-PFC-02;F393-PFC-03;F393-PFC-04;F393-PFC-05;F393-PFC-06;F393-PFC-07;F393-PFC-08;F393-PFC-09;F393-PFC-10,5,F393-STM-01;F393-STM-02;F393-STM-03;F393-STM-04;F393-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F394,Separation,HR & Payroll,APPROVED,people_lifecycle,10,F394-PFC-01;F394-PFC-02;F394-PFC-03;F394-PFC-04;F394-PFC-05;F394-PFC-06;F394-PFC-07;F394-PFC-08;F394-PFC-09;F394-PFC-10,5,F394-STM-01;F394-STM-02;F394-STM-03;F394-STM-04;F394-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F395,Offboarding,HR & Payroll,APPROVED,people_lifecycle,10,F395-PFC-01;F395-PFC-02;F395-PFC-03;F395-PFC-04;F395-PFC-05;F395-PFC-06;F395-PFC-07;F395-PFC-08;F395-PFC-09;F395-PFC-10,5,F395-STM-01;F395-STM-02;F395-STM-03;F395-STM-04;F395-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F396,Employee self-service,HR & Payroll,APPROVED,people_lifecycle,10,F396-PFC-01;F396-PFC-02;F396-PFC-03;F396-PFC-04;F396-PFC-05;F396-PFC-06;F396-PFC-07;F396-PFC-08;F396-PFC-09;F396-PFC-10,5,F396-STM-01;F396-STM-02;F396-STM-03;F396-STM-04;F396-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F397,Job openings,HR & Payroll,APPROVED,operational,10,F397-PFC-01;F397-PFC-02;F397-PFC-03;F397-PFC-04;F397-PFC-05;F397-PFC-06;F397-PFC-07;F397-PFC-08;F397-PFC-09;F397-PFC-10,5,F397-STM-01;F397-STM-02;F397-STM-03;F397-STM-04;F397-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F398,Candidates,HR & Payroll,APPROVED,people_lifecycle,10,F398-PFC-01;F398-PFC-02;F398-PFC-03;F398-PFC-04;F398-PFC-05;F398-PFC-06;F398-PFC-07;F398-PFC-08;F398-PFC-09;F398-PFC-10,5,F398-STM-01;F398-STM-02;F398-STM-03;F398-STM-04;F398-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F399,Recruitment pipeline,HR & Payroll,APPROVED,people_lifecycle,10,F399-PFC-01;F399-PFC-02;F399-PFC-03;F399-PFC-04;F399-PFC-05;F399-PFC-06;F399-PFC-07;F399-PFC-08;F399-PFC-09;F399-PFC-10,5,F399-STM-01;F399-STM-02;F399-STM-03;F399-STM-04;F399-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F400,Interviews,HR & Payroll,APPROVED,people_lifecycle,10,F400-PFC-01;F400-PFC-02;F400-PFC-03;F400-PFC-04;F400-PFC-05;F400-PFC-06;F400-PFC-07;F400-PFC-08;F400-PFC-09;F400-PFC-10,5,F400-STM-01;F400-STM-02;F400-STM-03;F400-STM-04;F400-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F401,Offers,HR & Payroll,APPROVED,people_lifecycle,10,F401-PFC-01;F401-PFC-02;F401-PFC-03;F401-PFC-04;F401-PFC-05;F401-PFC-06;F401-PFC-07;F401-PFC-08;F401-PFC-09;F401-PFC-10,5,F401-STM-01;F401-STM-02;F401-STM-03;F401-STM-04;F401-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F402,Candidate-to-employee conversion,HR & Payroll,APPROVED,people_lifecycle,10,F402-PFC-01;F402-PFC-02;F402-PFC-03;F402-PFC-04;F402-PFC-05;F402-PFC-06;F402-PFC-07;F402-PFC-08;F402-PFC-09;F402-PFC-10,5,F402-STM-01;F402-STM-02;F402-STM-03;F402-STM-04;F402-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F403,Shifts,HR & Payroll,APPROVED,workforce_time,10,F403-PFC-01;F403-PFC-02;F403-PFC-03;F403-PFC-04;F403-PFC-05;F403-PFC-06;F403-PFC-07;F403-PFC-08;F403-PFC-09;F403-PFC-10,5,F403-STM-01;F403-STM-02;F403-STM-03;F403-STM-04;F403-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F404,Attendance,HR & Payroll,APPROVED,workforce_time,10,F404-PFC-01;F404-PFC-02;F404-PFC-03;F404-PFC-04;F404-PFC-05;F404-PFC-06;F404-PFC-07;F404-PFC-08;F404-PFC-09;F404-PFC-10,5,F404-STM-01;F404-STM-02;F404-STM-03;F404-STM-04;F404-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F405,Check-in and check-out,HR & Payroll,APPROVED,workforce_time,10,F405-PFC-01;F405-PFC-02;F405-PFC-03;F405-PFC-04;F405-PFC-05;F405-PFC-06;F405-PFC-07;F405-PFC-08;F405-PFC-09;F405-PFC-10,5,F405-STM-01;F405-STM-02;F405-STM-03;F405-STM-04;F405-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F406,Late arrival,HR & Payroll,APPROVED,workforce_time,10,F406-PFC-01;F406-PFC-02;F406-PFC-03;F406-PFC-04;F406-PFC-05;F406-PFC-06;F406-PFC-07;F406-PFC-08;F406-PFC-09;F406-PFC-10,5,F406-STM-01;F406-STM-02;F406-STM-03;F406-STM-04;F406-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F407,Early exit,HR & Payroll,APPROVED,workforce_time,10,F407-PFC-01;F407-PFC-02;F407-PFC-03;F407-PFC-04;F407-PFC-05;F407-PFC-06;F407-PFC-07;F407-PFC-08;F407-PFC-09;F407-PFC-10,5,F407-STM-01;F407-STM-02;F407-STM-03;F407-STM-04;F407-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F408,Overtime,HR & Payroll,APPROVED,workforce_time,10,F408-PFC-01;F408-PFC-02;F408-PFC-03;F408-PFC-04;F408-PFC-05;F408-PFC-06;F408-PFC-07;F408-PFC-08;F408-PFC-09;F408-PFC-10,5,F408-STM-01;F408-STM-02;F408-STM-03;F408-STM-04;F408-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F409,Attendance regularization,HR & Payroll,APPROVED,decision,10,F409-PFC-01;F409-PFC-02;F409-PFC-03;F409-PFC-04;F409-PFC-05;F409-PFC-06;F409-PFC-07;F409-PFC-08;F409-PFC-09;F409-PFC-10,5,F409-STM-01;F409-STM-02;F409-STM-03;F409-STM-04;F409-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F410,Leave types,HR & Payroll,APPROVED,workforce_time,10,F410-PFC-01;F410-PFC-02;F410-PFC-03;F410-PFC-04;F410-PFC-05;F410-PFC-06;F410-PFC-07;F410-PFC-08;F410-PFC-09;F410-PFC-10,5,F410-STM-01;F410-STM-02;F410-STM-03;F410-STM-04;F410-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F411,Leave policies,HR & Payroll,APPROVED,workforce_time,10,F411-PFC-01;F411-PFC-02;F411-PFC-03;F411-PFC-04;F411-PFC-05;F411-PFC-06;F411-PFC-07;F411-PFC-08;F411-PFC-09;F411-PFC-10,5,F411-STM-01;F411-STM-02;F411-STM-03;F411-STM-04;F411-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F412,Leave balances,HR & Payroll,APPROVED,workforce_time,10,F412-PFC-01;F412-PFC-02;F412-PFC-03;F412-PFC-04;F412-PFC-05;F412-PFC-06;F412-PFC-07;F412-PFC-08;F412-PFC-09;F412-PFC-10,5,F412-STM-01;F412-STM-02;F412-STM-03;F412-STM-04;F412-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F413,Leave accrual,HR & Payroll,APPROVED,calculation,10,F413-PFC-01;F413-PFC-02;F413-PFC-03;F413-PFC-04;F413-PFC-05;F413-PFC-06;F413-PFC-07;F413-PFC-08;F413-PFC-09;F413-PFC-10,5,F413-STM-01;F413-STM-02;F413-STM-03;F413-STM-04;F413-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F414,Carry-forward,HR & Payroll,APPROVED,operational,10,F414-PFC-01;F414-PFC-02;F414-PFC-03;F414-PFC-04;F414-PFC-05;F414-PFC-06;F414-PFC-07;F414-PFC-08;F414-PFC-09;F414-PFC-10,5,F414-STM-01;F414-STM-02;F414-STM-03;F414-STM-04;F414-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F415,Holiday calendars,HR & Payroll,APPROVED,workforce_time,10,F415-PFC-01;F415-PFC-02;F415-PFC-03;F415-PFC-04;F415-PFC-05;F415-PFC-06;F415-PFC-07;F415-PFC-08;F415-PFC-09;F415-PFC-10,5,F415-STM-01;F415-STM-02;F415-STM-03;F415-STM-04;F415-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F416,Leave requests,HR & Payroll,APPROVED,workforce_time,10,F416-PFC-01;F416-PFC-02;F416-PFC-03;F416-PFC-04;F416-PFC-05;F416-PFC-06;F416-PFC-07;F416-PFC-08;F416-PFC-09;F416-PFC-10,5,F416-STM-01;F416-STM-02;F416-STM-03;F416-STM-04;F416-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F417,Leave approval,HR & Payroll,APPROVED,decision,10,F417-PFC-01;F417-PFC-02;F417-PFC-03;F417-PFC-04;F417-PFC-05;F417-PFC-06;F417-PFC-07;F417-PFC-08;F417-PFC-09;F417-PFC-10,5,F417-STM-01;F417-STM-02;F417-STM-03;F417-STM-04;F417-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F418,Salary components,HR & Payroll,APPROVED,operational,10,F418-PFC-01;F418-PFC-02;F418-PFC-03;F418-PFC-04;F418-PFC-05;F418-PFC-06;F418-PFC-07;F418-PFC-08;F418-PFC-09;F418-PFC-10,5,F418-STM-01;F418-STM-02;F418-STM-03;F418-STM-04;F418-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F419,Earnings,HR & Payroll,APPROVED,operational,10,F419-PFC-01;F419-PFC-02;F419-PFC-03;F419-PFC-04;F419-PFC-05;F419-PFC-06;F419-PFC-07;F419-PFC-08;F419-PFC-09;F419-PFC-10,5,F419-STM-01;F419-STM-02;F419-STM-03;F419-STM-04;F419-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F420,Deductions,HR & Payroll,APPROVED,operational,10,F420-PFC-01;F420-PFC-02;F420-PFC-03;F420-PFC-04;F420-PFC-05;F420-PFC-06;F420-PFC-07;F420-PFC-08;F420-PFC-09;F420-PFC-10,5,F420-STM-01;F420-STM-02;F420-STM-03;F420-STM-04;F420-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F421,Salary structures,HR & Payroll,APPROVED,operational,10,F421-PFC-01;F421-PFC-02;F421-PFC-03;F421-PFC-04;F421-PFC-05;F421-PFC-06;F421-PFC-07;F421-PFC-08;F421-PFC-09;F421-PFC-10,5,F421-STM-01;F421-STM-02;F421-STM-03;F421-STM-04;F421-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F422,Employee compensation assignment,HR & Payroll,APPROVED,decision,10,F422-PFC-01;F422-PFC-02;F422-PFC-03;F422-PFC-04;F422-PFC-05;F422-PFC-06;F422-PFC-07;F422-PFC-08;F422-PFC-09;F422-PFC-10,5,F422-STM-01;F422-STM-02;F422-STM-03;F422-STM-04;F422-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F423,Payroll periods,HR & Payroll,APPROVED,operational,10,F423-PFC-01;F423-PFC-02;F423-PFC-03;F423-PFC-04;F423-PFC-05;F423-PFC-06;F423-PFC-07;F423-PFC-08;F423-PFC-09;F423-PFC-10,5,F423-STM-01;F423-STM-02;F423-STM-03;F423-STM-04;F423-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F424,Payroll calculation,HR & Payroll,APPROVED,calculation,10,F424-PFC-01;F424-PFC-02;F424-PFC-03;F424-PFC-04;F424-PFC-05;F424-PFC-06;F424-PFC-07;F424-PFC-08;F424-PFC-09;F424-PFC-10,5,F424-STM-01;F424-STM-02;F424-STM-03;F424-STM-04;F424-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F425,Attendance-based payroll,HR & Payroll,APPROVED,workforce_time,10,F425-PFC-01;F425-PFC-02;F425-PFC-03;F425-PFC-04;F425-PFC-05;F425-PFC-06;F425-PFC-07;F425-PFC-08;F425-PFC-09;F425-PFC-10,5,F425-STM-01;F425-STM-02;F425-STM-03;F425-STM-04;F425-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F426,Joining / separation proration,HR & Payroll,APPROVED,calculation,10,F426-PFC-01;F426-PFC-02;F426-PFC-03;F426-PFC-04;F426-PFC-05;F426-PFC-06;F426-PFC-07;F426-PFC-08;F426-PFC-09;F426-PFC-10,5,F426-STM-01;F426-STM-02;F426-STM-03;F426-STM-04;F426-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F427,Overtime calculation,HR & Payroll,APPROVED,calculation,10,F427-PFC-01;F427-PFC-02;F427-PFC-03;F427-PFC-04;F427-PFC-05;F427-PFC-06;F427-PFC-07;F427-PFC-08;F427-PFC-09;F427-PFC-10,5,F427-STM-01;F427-STM-02;F427-STM-03;F427-STM-04;F427-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F428,Bonus,HR & Payroll,APPROVED,operational,10,F428-PFC-01;F428-PFC-02;F428-PFC-03;F428-PFC-04;F428-PFC-05;F428-PFC-06;F428-PFC-07;F428-PFC-08;F428-PFC-09;F428-PFC-10,5,F428-STM-01;F428-STM-02;F428-STM-03;F428-STM-04;F428-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F429,Incentives,HR & Payroll,APPROVED,operational,10,F429-PFC-01;F429-PFC-02;F429-PFC-03;F429-PFC-04;F429-PFC-05;F429-PFC-06;F429-PFC-07;F429-PFC-08;F429-PFC-09;F429-PFC-10,5,F429-STM-01;F429-STM-02;F429-STM-03;F429-STM-04;F429-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F430,Reimbursements,HR & Payroll,APPROVED,operational,10,F430-PFC-01;F430-PFC-02;F430-PFC-03;F430-PFC-04;F430-PFC-05;F430-PFC-06;F430-PFC-07;F430-PFC-08;F430-PFC-09;F430-PFC-10,5,F430-STM-01;F430-STM-02;F430-STM-03;F430-STM-04;F430-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F431,Loans and salary advances,HR & Payroll,APPROVED,money_movement,10,F431-PFC-01;F431-PFC-02;F431-PFC-03;F431-PFC-04;F431-PFC-05;F431-PFC-06;F431-PFC-07;F431-PFC-08;F431-PFC-09;F431-PFC-10,5,F431-STM-01;F431-STM-02;F431-STM-03;F431-STM-04;F431-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F432,Arrears,HR & Payroll,APPROVED,operational,10,F432-PFC-01;F432-PFC-02;F432-PFC-03;F432-PFC-04;F432-PFC-05;F432-PFC-06;F432-PFC-07;F432-PFC-08;F432-PFC-09;F432-PFC-10,5,F432-STM-01;F432-STM-02;F432-STM-03;F432-STM-04;F432-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F433,Final settlement,HR & Payroll,APPROVED,operational,10,F433-PFC-01;F433-PFC-02;F433-PFC-03;F433-PFC-04;F433-PFC-05;F433-PFC-06;F433-PFC-07;F433-PFC-08;F433-PFC-09;F433-PFC-10,5,F433-STM-01;F433-STM-02;F433-STM-03;F433-STM-04;F433-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F434,Payroll approval,HR & Payroll,APPROVED,decision,10,F434-PFC-01;F434-PFC-02;F434-PFC-03;F434-PFC-04;F434-PFC-05;F434-PFC-06;F434-PFC-07;F434-PFC-08;F434-PFC-09;F434-PFC-10,5,F434-STM-01;F434-STM-02;F434-STM-03;F434-STM-04;F434-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F435,Payslips,HR & Payroll,APPROVED,document,10,F435-PFC-01;F435-PFC-02;F435-PFC-03;F435-PFC-04;F435-PFC-05;F435-PFC-06;F435-PFC-07;F435-PFC-08;F435-PFC-09;F435-PFC-10,5,F435-STM-01;F435-STM-02;F435-STM-03;F435-STM-04;F435-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F436,Bank-transfer file,HR & Payroll,APPROVED,money_movement,10,F436-PFC-01;F436-PFC-02;F436-PFC-03;F436-PFC-04;F436-PFC-05;F436-PFC-06;F436-PFC-07;F436-PFC-08;F436-PFC-09;F436-PFC-10,5,F436-STM-01;F436-STM-02;F436-STM-03;F436-STM-04;F436-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
