feature_id,feature_name,module,dossier_path,schema_version,mandatory_sections,nested_requirement_types,requirement_contract,ux_contract,working_status,readiness_gate,current_code_evidence,semantic_research,note
F335,Customer quality complaints,Quality,docs/03-modules/quality/features/F335-customer-quality-complaints.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F336,Calibration,Quality,docs/03-modules/quality/features/F336-calibration.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F337,Quality audits,Quality,docs/03-modules/quality/features/F337-quality-audits.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F338,Certificate of Analysis,Quality,docs/03-modules/quality/features/F338-certificate-of-analysis.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F339,Lot / batch traceability,Quality,docs/03-modules/quality/features/F339-lot-batch-traceability.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F340,Quality documents,Quality,docs/03-modules/quality/features/F340-quality-documents.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F341,Quality cost reporting,Quality,docs/03-modules/quality/features/F341-quality-cost-reporting.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F342,Quality KPI dashboard,Quality,docs/03-modules/quality/features/F342-quality-kpi-dashboard.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F343,Tickets and cases,Support / Customer Service,docs/03-modules/support/features/F343-tickets-and-cases.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F344,Ticket number,Support / Customer Service,docs/03-modules/support/features/F344-ticket-number.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F345,Customer,Support / Customer Service,docs/03-modules/support/features/F345-customer.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F346,Contact,Support / Customer Service,docs/03-modules/support/features/F346-contact.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F347,Category,Support / Customer Service,docs/03-modules/support/features/F347-category.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F348,Priority,Support / Customer Service,docs/03-modules/support/features/F348-priority.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F349,Status,Support / Customer Service,docs/03-modules/support/features/F349-status.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F350,Queues,Support / Customer Service,docs/03-modules/support/features/F350-queues.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F351,Agent assignment,Support / Customer Service,docs/03-modules/support/features/F351-agent-assignment.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F352,Automatic routing,Support / Customer Service,docs/03-modules/support/features/F352-automatic-routing.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F353,Email-to-ticket,Support / Customer Service,docs/03-modules/support/features/F353-email-to-ticket.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F354,Web ticket creation,Support / Customer Service,docs/03-modules/support/features/F354-web-ticket-creation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F355,Manual ticket creation,Support / Customer Service,docs/03-modules/support/features/F355-manual-ticket-creation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F356,Customer replies,Support / Customer Service,docs/03-modules/support/features/F356-customer-replies.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F357,Internal / private notes,Support / Customer Service,docs/03-modules/support/features/F357-internal-private-notes.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F358,Attachments,Support / Customer Service,docs/03-modules/support/features/F358-attachments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F359,SLA policies,Support / Customer Service,docs/03-modules/support/features/F359-sla-policies.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F360,First-response SLA,Support / Customer Service,docs/03-modules/support/features/F360-first-response-sla.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F361,Resolution SLA,Support / Customer Service,docs/03-modules/support/features/F361-resolution-sla.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F362,SLA breach handling,Support / Customer Service,docs/03-modules/support/features/F362-sla-breach-handling.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F363,Escalations,Support / Customer Service,docs/03-modules/support/features/F363-escalations.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F364,Reassignment,Support / Customer Service,docs/03-modules/support/features/F364-reassignment.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F365,Ticket history,Support / Customer Service,docs/03-modules/support/features/F365-ticket-history.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F366,Reopen ticket,Support / Customer Service,docs/03-modules/support/features/F366-reopen-ticket.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F367,Merge duplicate tickets,Support / Customer Service,docs/03-modules/support/features/F367-merge-duplicate-tickets.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F368,Tags,Support / Customer Service,docs/03-modules/support/features/F368-tags.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F369,Knowledge base,Support / Customer Service,docs/03-modules/support/features/F369-knowledge-base.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F370,Canned responses,Support / Customer Service,docs/03-modules/support/features/F370-canned-responses.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F371,Customer portal,Support / Customer Service,docs/03-modules/support/features/F371-customer-portal.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F372,Customer order history,Support / Customer Service,docs/03-modules/support/features/F372-customer-order-history.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F373,Product linkage,Support / Customer Service,docs/03-modules/support/features/F373-product-linkage.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F374,Asset linkage,Support / Customer Service,docs/03-modules/support/features/F374-asset-linkage.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F375,Warranty and service entitlement,Support / Customer Service,docs/03-modules/support/features/F375-warranty-and-service-entitlement.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F376,CSAT / customer rating,Support / Customer Service,docs/03-modules/support/features/F376-csat-customer-rating.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F377,Agent performance,Support / Customer Service,docs/03-modules/support/features/F377-agent-performance.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F378,SLA reporting,Support / Customer Service,docs/03-modules/support/features/F378-sla-reporting.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F379,Ticket dashboards,Support / Customer Service,docs/03-modules/support/features/F379-ticket-dashboards.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F380,Complete audit trail,Support / Customer Service,docs/03-modules/support/features/F380-complete-audit-trail.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F381,Employee master,HR & Payroll,docs/03-modules/hr-payroll/features/F381-employee-master.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F382,Employee number,HR & Payroll,docs/03-modules/hr-payroll/features/F382-employee-number.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F383,Departments,HR & Payroll,docs/03-modules/hr-payroll/features/F383-departments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F384,Designations,HR & Payroll,docs/03-modules/hr-payroll/features/F384-designations.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F385,Reporting manager,HR & Payroll,docs/03-modules/hr-payroll/features/F385-reporting-manager.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F386,Branch and location,HR & Payroll,docs/03-modules/hr-payroll/features/F386-branch-and-location.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F387,Employment type,HR & Payroll,docs/03-modules/hr-payroll/features/F387-employment-type.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F388,Employee documents,HR & Payroll,docs/03-modules/hr-payroll/features/F388-employee-documents.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F389,Joining,HR & Payroll,docs/03-modules/hr-payroll/features/F389-joining.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F390,Probation,HR & Payroll,docs/03-modules/hr-payroll/features/F390-probation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F391,Confirmation,HR & Payroll,docs/03-modules/hr-payroll/features/F391-confirmation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F392,Transfers,HR & Payroll,docs/03-modules/hr-payroll/features/F392-transfers.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F393,Promotions,HR & Payroll,docs/03-modules/hr-payroll/features/F393-promotions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F394,Separation,HR & Payroll,docs/03-modules/hr-payroll/features/F394-separation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F395,Offboarding,HR & Payroll,docs/03-modules/hr-payroll/features/F395-offboarding.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F396,Employee self-service,HR & Payroll,docs/03-modules/hr-payroll/features/F396-employee-self-service.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F397,Job openings,HR & Payroll,docs/03-modules/hr-payroll/features/F397-job-openings.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F398,Candidates,HR & Payroll,docs/03-modules/hr-payroll/features/F398-candidates.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F399,Recruitment pipeline,HR & Payroll,docs/03-modules/hr-payroll/features/F399-recruitment-pipeline.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F400,Interviews,HR & Payroll,docs/03-modules/hr-payroll/features/F400-interviews.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F401,Offers,HR & Payroll,docs/03-modules/hr-payroll/features/F401-offers.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F402,Candidate-to-employee conversion,HR & Payroll,docs/03-modules/hr-payroll/features/F402-candidate-to-employee-conversion.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F403,Shifts,HR & Payroll,docs/03-modules/hr-payroll/features/F403-shifts.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F404,Attendance,HR & Payroll,docs/03-modules/hr-payroll/features/F404-attendance.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F405,Check-in and check-out,HR & Payroll,docs/03-modules/hr-payroll/features/F405-check-in-and-check-out.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F406,Late arrival,HR & Payroll,docs/03-modules/hr-payroll/features/F406-late-arrival.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F407,Early exit,HR & Payroll,docs/03-modules/hr-payroll/features/F407-early-exit.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F408,Overtime,HR & Payroll,docs/03-modules/hr-payroll/features/F408-overtime.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F409,Attendance regularization,HR & Payroll,docs/03-modules/hr-payroll/features/F409-attendance-regularization.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F410,Leave types,HR & Payroll,docs/03-modules/hr-payroll/features/F410-leave-types.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F411,Leave policies,HR & Payroll,docs/03-modules/hr-payroll/features/F411-leave-policies.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F412,Leave balances,HR & Payroll,docs/03-modules/hr-payroll/features/F412-leave-balances.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F413,Leave accrual,HR & Payroll,docs/03-modules/hr-payroll/features/F413-leave-accrual.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F414,Carry-forward,HR & Payroll,docs/03-modules/hr-payroll/features/F414-carry-forward.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F415,Holiday calendars,HR & Payroll,docs/03-modules/hr-payroll/features/F415-holiday-calendars.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F416,Leave requests,HR & Payroll,docs/03-modules/hr-payroll/features/F416-leave-requests.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F417,Leave approval,HR & Payroll,docs/03-modules/hr-payroll/features/F417-leave-approval.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F418,Salary components,HR & Payroll,docs/03-modules/hr-payroll/features/F418-salary-components.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F419,Earnings,HR & Payroll,docs/03-modules/hr-payroll/features/F419-earnings.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F420,Deductions,HR & Payroll,docs/03-modules/hr-payroll/features/F420-deductions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F421,Salary structures,HR & Payroll,docs/03-modules/hr-payroll/features/F421-salary-structures.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F422,Employee compensation assignment,HR & Payroll,docs/03-modules/hr-payroll/features/F422-employee-compensation-assignment.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F423,Payroll periods,HR & Payroll,docs/03-modules/hr-payroll/features/F423-payroll-periods.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F424,Payroll calculation,HR & Payroll,docs/03-modules/hr-payroll/features/F424-payroll-calculation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F425,Attendance-based payroll,HR & Payroll,docs/03-modules/hr-payroll/features/F425-attendance-based-payroll.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F426,Joining / separation proration,HR & Payroll,docs/03-modules/hr-payroll/features/F426-joining-separation-proration.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F427,Overtime calculation,HR & Payroll,docs/03-modules/hr-payroll/features/F427-overtime-calculation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F428,Bonus,HR & Payroll,docs/03-modules/hr-payroll/features/F428-bonus.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F429,Incentives,HR & Payroll,docs/03-modules/hr-payroll/features/F429-incentives.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F430,Reimbursements,HR & Payroll,docs/03-modules/hr-payroll/features/F430-reimbursements.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F431,Loans and salary advances,HR & Payroll,docs/03-modules/hr-payroll/features/F431-loans-and-salary-advances.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F432,Arrears,HR & Payroll,docs/03-modules/hr-payroll/features/F432-arrears.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F433,Final settlement,HR & Payroll,docs/03-modules/hr-payroll/features/F433-final-settlement.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F434,Payroll approval,HR & Payroll,docs/03-modules/hr-payroll/features/F434-payroll-approval.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F435,Payslips,HR & Payroll,docs/03-modules/hr-payroll/features/F435-payslips.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F436,Bank-transfer file,HR & Payroll,docs/03-modules/hr-payroll/features/F436-bank-transfer-file.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F437,Payroll accounting posting,HR & Payroll,docs/03-modules/hr-payroll/features/F437-payroll-accounting-posting.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F438,Payroll reconciliation,HR & Payroll,docs/03-modules/hr-payroll/features/F438-payroll-reconciliation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F439,Provident Fund (PF),HR & Payroll,docs/03-modules/hr-payroll/features/F439-provident-fund-pf.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F440,ESIC,HR & Payroll,docs/03-modules/hr-payroll/features/F440-esic.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F441,Professional Tax,HR & Payroll,docs/03-modules/hr-payroll/features/F441-professional-tax.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F442,TDS,HR & Payroll,docs/03-modules/hr-payroll/features/F442-tds.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F443,Labour Welfare Fund where applicable,HR & Payroll,docs/03-modules/hr-payroll/features/F443-labour-welfare-fund-where-applicable.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F444,Gratuity,HR & Payroll,docs/03-modules/hr-payroll/features/F444-gratuity.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
