requirement_id,feature_id,capability_id,module,requirement_type,priority,ui_relevance,test_ids,status
F431-FR-002,F431,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-FR-002,PARTIAL
F431-FR-003,F431,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-FR-003,PARTIAL
F431-US-001,F431,HR-CAP-007,HR & Payroll,US,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-US-001,PARTIAL
F431-FLOW-001,F431,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-FLOW-001,PARTIAL
F431-FLOW-002,F431,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-FLOW-002,PARTIAL
F431-FLOW-003,F431,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-FLOW-003,PARTIAL
F431-BR-001,F431,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-BR-001,PARTIAL
F431-BR-002,F431,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-BR-002,PARTIAL
F431-DATA-001,F431,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-DATA-001,PARTIAL
F431-DATA-002,F431,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-DATA-002,PARTIAL
F431-VAL-001,F431,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-VAL-001,PARTIAL
F431-VAL-002,F431,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-VAL-002,PARTIAL
F431-CALC-001,F431,HR-CAP-007,HR & Payroll,CALC,P0,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-CALC-001,PARTIAL
F431-UX-001,F431,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-UX-001,PARTIAL
F431-UX-002,F431,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-UX-002,PARTIAL
F431-SEC-001,F431,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-SEC-001,PARTIAL
F431-SEC-002,F431,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-SEC-002,PARTIAL
F431-AUTO-001,F431,HR-CAP-007,HR & Payroll,AUTO,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-AUTO-001,PARTIAL
F431-APP-001,F431,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-APP-001,PARTIAL
F431-APP-002,F431,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-APP-002,PARTIAL
F431-NOTIF-001,F431,HR-CAP-007,HR & Payroll,NOTIF,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-NOTIF-001,PARTIAL
F431-REP-001,F431,HR-CAP-007,HR & Payroll,REP,P1,DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-REP-001,PARTIAL
F431-AI-001,F431,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-AI-001,PARTIAL
F431-AI-002,F431,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-AI-002,PARTIAL
F431-INT-001,F431,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-INT-001,PARTIAL
F431-INT-002,F431,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-INT-002,PARTIAL
F431-API-001,F431,HR-CAP-007,HR & Payroll,API,P0,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-API-001,PARTIAL
F431-PERF-001,F431,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-PERF-001,PARTIAL
F431-PERF-002,F431,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F431-E2E-001;F431-UAT-001;PVT-F431-PERF-002,PARTIAL
F431-OBS-001,F431,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-OBS-001,PARTIAL
F431-OBS-002,F431,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-OBS-002,PARTIAL
F431-E2E-001,F431,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-E2E-001,PARTIAL
F431-E2E-002,F431,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-E2E-002,PARTIAL
F431-UAT-001,F431,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-UAT-001,PARTIAL
F431-UAT-002,F431,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F431-E2E-001;F431-UAT-001;PVT-F431-UAT-002,PARTIAL
F432-CAP-001,F432,HR-CAP-007,HR & Payroll,CAP,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-CAP-001,PARTIAL
F432-FR-001,F432,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-FR-001,PARTIAL
F432-FR-002,F432,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-FR-002,PARTIAL
F432-FR-003,F432,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-FR-003,PARTIAL
F432-US-001,F432,HR-CAP-007,HR & Payroll,US,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-US-001,PARTIAL
F432-FLOW-001,F432,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-FLOW-001,PARTIAL
F432-FLOW-002,F432,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-FLOW-002,PARTIAL
F432-FLOW-003,F432,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-FLOW-003,PARTIAL
F432-BR-001,F432,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-BR-001,PARTIAL
F432-BR-002,F432,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-BR-002,PARTIAL
F432-DATA-001,F432,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-DATA-001,PARTIAL
F432-DATA-002,F432,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-DATA-002,PARTIAL
F432-VAL-001,F432,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-VAL-001,PARTIAL
F432-VAL-002,F432,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-VAL-002,PARTIAL
F432-CALC-001,F432,HR-CAP-007,HR & Payroll,CALC,P0,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-CALC-001,PARTIAL
F432-UX-001,F432,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-UX-001,PARTIAL
F432-UX-002,F432,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-UX-002,PARTIAL
F432-SEC-001,F432,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-SEC-001,PARTIAL
F432-SEC-002,F432,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-SEC-002,PARTIAL
F432-AUTO-001,F432,HR-CAP-007,HR & Payroll,AUTO,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-AUTO-001,PARTIAL
F432-APP-001,F432,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-APP-001,PARTIAL
F432-APP-002,F432,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-APP-002,PARTIAL
F432-NOTIF-001,F432,HR-CAP-007,HR & Payroll,NOTIF,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-NOTIF-001,PARTIAL
F432-REP-001,F432,HR-CAP-007,HR & Payroll,REP,P1,DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-REP-001,PARTIAL
F432-AI-001,F432,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-AI-001,PARTIAL
F432-AI-002,F432,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-AI-002,PARTIAL
F432-INT-001,F432,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-INT-001,PARTIAL
F432-INT-002,F432,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-INT-002,PARTIAL
F432-API-001,F432,HR-CAP-007,HR & Payroll,API,P0,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-API-001,PARTIAL
F432-PERF-001,F432,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-PERF-001,PARTIAL
F432-PERF-002,F432,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F432-E2E-001;F432-UAT-001;PVT-F432-PERF-002,PARTIAL
F432-OBS-001,F432,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-OBS-001,PARTIAL
F432-OBS-002,F432,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-OBS-002,PARTIAL
F432-E2E-001,F432,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-E2E-001,PARTIAL
F432-E2E-002,F432,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-E2E-002,PARTIAL
F432-UAT-001,F432,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-UAT-001,PARTIAL
F432-UAT-002,F432,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F432-E2E-001;F432-UAT-001;PVT-F432-UAT-002,PARTIAL
F433-CAP-001,F433,HR-CAP-007,HR & Payroll,CAP,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-CAP-001,IMPLEMENTED_UNVERIFIED
F433-FR-001,F433,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-FR-001,IMPLEMENTED_UNVERIFIED
F433-FR-002,F433,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-FR-002,IMPLEMENTED_UNVERIFIED
F433-FR-003,F433,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-FR-003,IMPLEMENTED_UNVERIFIED
F433-US-001,F433,HR-CAP-007,HR & Payroll,US,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-US-001,IMPLEMENTED_UNVERIFIED
F433-FLOW-001,F433,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-FLOW-001,IMPLEMENTED_UNVERIFIED
F433-FLOW-002,F433,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-FLOW-002,IMPLEMENTED_UNVERIFIED
F433-FLOW-003,F433,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-FLOW-003,IMPLEMENTED_UNVERIFIED
F433-BR-001,F433,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-BR-001,IMPLEMENTED_UNVERIFIED
F433-BR-002,F433,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-BR-002,IMPLEMENTED_UNVERIFIED
F433-DATA-001,F433,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-DATA-001,IMPLEMENTED_UNVERIFIED
F433-DATA-002,F433,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-DATA-002,IMPLEMENTED_UNVERIFIED
F433-VAL-001,F433,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-VAL-001,IMPLEMENTED_UNVERIFIED
F433-VAL-002,F433,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-VAL-002,IMPLEMENTED_UNVERIFIED
F433-CALC-001,F433,HR-CAP-007,HR & Payroll,CALC,P0,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-CALC-001,IMPLEMENTED_UNVERIFIED
F433-UX-001,F433,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-UX-001,IMPLEMENTED_UNVERIFIED
F433-UX-002,F433,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-UX-002,IMPLEMENTED_UNVERIFIED
F433-SEC-001,F433,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-SEC-001,IMPLEMENTED_UNVERIFIED
F433-SEC-002,F433,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-SEC-002,IMPLEMENTED_UNVERIFIED
F433-AUTO-001,F433,HR-CAP-007,HR & Payroll,AUTO,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-AUTO-001,IMPLEMENTED_UNVERIFIED
F433-APP-001,F433,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-APP-001,IMPLEMENTED_UNVERIFIED
F433-APP-002,F433,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-APP-002,IMPLEMENTED_UNVERIFIED
F433-NOTIF-001,F433,HR-CAP-007,HR & Payroll,NOTIF,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-NOTIF-001,IMPLEMENTED_UNVERIFIED
F433-REP-001,F433,HR-CAP-007,HR & Payroll,REP,P1,DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-REP-001,IMPLEMENTED_UNVERIFIED
F433-AI-001,F433,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-AI-001,IMPLEMENTED_UNVERIFIED
F433-AI-002,F433,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-AI-002,IMPLEMENTED_UNVERIFIED
F433-INT-001,F433,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-INT-001,IMPLEMENTED_UNVERIFIED
F433-INT-002,F433,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-INT-002,IMPLEMENTED_UNVERIFIED
F433-API-001,F433,HR-CAP-007,HR & Payroll,API,P0,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-API-001,IMPLEMENTED_UNVERIFIED
F433-PERF-001,F433,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-PERF-001,IMPLEMENTED_UNVERIFIED
F433-PERF-002,F433,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F433-E2E-001;F433-UAT-001;PVT-F433-PERF-002,IMPLEMENTED_UNVERIFIED
F433-OBS-001,F433,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-OBS-001,IMPLEMENTED_UNVERIFIED
F433-OBS-002,F433,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-OBS-002,IMPLEMENTED_UNVERIFIED
F433-E2E-001,F433,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-E2E-001,IMPLEMENTED_UNVERIFIED
F433-E2E-002,F433,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-E2E-002,IMPLEMENTED_UNVERIFIED
F433-UAT-001,F433,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-UAT-001,IMPLEMENTED_UNVERIFIED
F433-UAT-002,F433,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F433-E2E-001;F433-UAT-001;PVT-F433-UAT-002,IMPLEMENTED_UNVERIFIED
F434-CAP-001,F434,HR-CAP-007,HR & Payroll,CAP,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-CAP-001,IMPLEMENTED_UNVERIFIED
F434-FR-001,F434,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-FR-001,IMPLEMENTED_UNVERIFIED
F434-FR-002,F434,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-FR-002,IMPLEMENTED_UNVERIFIED
F434-FR-003,F434,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-FR-003,IMPLEMENTED_UNVERIFIED
F434-US-001,F434,HR-CAP-007,HR & Payroll,US,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-US-001,IMPLEMENTED_UNVERIFIED
F434-FLOW-001,F434,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-FLOW-001,IMPLEMENTED_UNVERIFIED
F434-FLOW-002,F434,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-FLOW-002,IMPLEMENTED_UNVERIFIED
F434-FLOW-003,F434,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-FLOW-003,IMPLEMENTED_UNVERIFIED
F434-BR-001,F434,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-BR-001,IMPLEMENTED_UNVERIFIED
F434-BR-002,F434,HR-CAP-007,HR & Payroll,BR,P0,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-BR-002,IMPLEMENTED_UNVERIFIED
F434-DATA-001,F434,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-DATA-001,IMPLEMENTED_UNVERIFIED
F434-DATA-002,F434,HR-CAP-007,HR & Payroll,DATA,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-DATA-002,IMPLEMENTED_UNVERIFIED
F434-VAL-001,F434,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-VAL-001,IMPLEMENTED_UNVERIFIED
F434-VAL-002,F434,HR-CAP-007,HR & Payroll,VAL,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-VAL-002,IMPLEMENTED_UNVERIFIED
F434-CALC-001,F434,HR-CAP-007,HR & Payroll,CALC,P0,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-CALC-001,IMPLEMENTED_UNVERIFIED
F434-UX-001,F434,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-UX-001,IMPLEMENTED_UNVERIFIED
F434-UX-002,F434,HR-CAP-007,HR & Payroll,UX,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-UX-002,IMPLEMENTED_UNVERIFIED
F434-SEC-001,F434,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-SEC-001,IMPLEMENTED_UNVERIFIED
F434-SEC-002,F434,HR-CAP-007,HR & Payroll,SEC,P0,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-SEC-002,IMPLEMENTED_UNVERIFIED
F434-AUTO-001,F434,HR-CAP-007,HR & Payroll,AUTO,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-AUTO-001,IMPLEMENTED_UNVERIFIED
F434-APP-001,F434,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-APP-001,IMPLEMENTED_UNVERIFIED
F434-APP-002,F434,HR-CAP-007,HR & Payroll,APP,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-APP-002,IMPLEMENTED_UNVERIFIED
F434-NOTIF-001,F434,HR-CAP-007,HR & Payroll,NOTIF,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-NOTIF-001,IMPLEMENTED_UNVERIFIED
F434-REP-001,F434,HR-CAP-007,HR & Payroll,REP,P1,DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-REP-001,IMPLEMENTED_UNVERIFIED
F434-AI-001,F434,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-AI-001,IMPLEMENTED_UNVERIFIED
F434-AI-002,F434,HR-CAP-007,HR & Payroll,AI,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-AI-002,IMPLEMENTED_UNVERIFIED
F434-INT-001,F434,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-INT-001,IMPLEMENTED_UNVERIFIED
F434-INT-002,F434,HR-CAP-007,HR & Payroll,INT,P0,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-INT-002,IMPLEMENTED_UNVERIFIED
F434-API-001,F434,HR-CAP-007,HR & Payroll,API,P0,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-API-001,IMPLEMENTED_UNVERIFIED
F434-PERF-001,F434,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-PERF-001,IMPLEMENTED_UNVERIFIED
F434-PERF-002,F434,HR-CAP-007,HR & Payroll,PERF,P1,AFFECTS_UI_STATE,F434-E2E-001;F434-UAT-001;PVT-F434-PERF-002,IMPLEMENTED_UNVERIFIED
F434-OBS-001,F434,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-OBS-001,IMPLEMENTED_UNVERIFIED
F434-OBS-002,F434,HR-CAP-007,HR & Payroll,OBS,P1,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-OBS-002,IMPLEMENTED_UNVERIFIED
F434-E2E-001,F434,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-E2E-001,IMPLEMENTED_UNVERIFIED
F434-E2E-002,F434,HR-CAP-007,HR & Payroll,E2E,P1,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-E2E-002,IMPLEMENTED_UNVERIFIED
F434-UAT-001,F434,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-UAT-001,IMPLEMENTED_UNVERIFIED
F434-UAT-002,F434,HR-CAP-007,HR & Payroll,UAT,P1,NO_DIRECT_UI,F434-E2E-001;F434-UAT-001;PVT-F434-UAT-002,IMPLEMENTED_UNVERIFIED
F435-CAP-001,F435,HR-CAP-007,HR & Payroll,CAP,P1,DIRECT_UI,F435-E2E-001;F435-UAT-001;PVT-F435-CAP-001,IMPLEMENTED_UNVERIFIED
F435-FR-001,F435,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F435-E2E-001;F435-UAT-001;PVT-F435-FR-001,IMPLEMENTED_UNVERIFIED
F435-FR-002,F435,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F435-E2E-001;F435-UAT-001;PVT-F435-FR-002,IMPLEMENTED_UNVERIFIED
F435-FR-003,F435,HR-CAP-007,HR & Payroll,FR,P1,DIRECT_UI,F435-E2E-001;F435-UAT-001;PVT-F435-FR-003,IMPLEMENTED_UNVERIFIED
F435-US-001,F435,HR-CAP-007,HR & Payroll,US,P1,DIRECT_UI,F435-E2E-001;F435-UAT-001;PVT-F435-US-001,IMPLEMENTED_UNVERIFIED
F435-FLOW-001,F435,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F435-E2E-001;F435-UAT-001;PVT-F435-FLOW-001,IMPLEMENTED_UNVERIFIED
F435-FLOW-002,F435,HR-CAP-007,HR & Payroll,FLOW,P0,DIRECT_UI,F435-E2E-001;F435-UAT-001;PVT-F435-FLOW-002,IMPLEMENTED_UNVERIFIED
